Investor_Id,co_investors_status_power_raw,year
52358-05,0.7568870980242097,2011
52359-22,0,2011
52359-49,0,2011
52360-57,0,2011
52363-99,0,2011
52364-44,0,2011
52364-53,0,2011
52364-98,2.4128458938597968,2011
52365-34,0.006138379955911625,2011
52365-70,0.051139034852484284,2011
52366-06,0.01227675991182325,2011
52366-51,0,2011
52367-05,0.02713517007374838,2011
52367-23,0,2011
52370-29,-0.037052223423222806,2011
52370-83,0,2011
52370-92,0,2011
52371-46,0,2011
52372-18,0,2011
52372-27,0,2011
52372-72,0,2011
52373-26,0,2011
52376-14,0,2011
52377-22,0,2011
52377-49,0,2011
52378-57,0,2011
52378-66,0,2011
52380-64,0,2011
52382-44,1.2018847616737267,2011
52383-79,0,2011
52384-15,0.2774875703346005,2011
52384-42,0,2011
52385-23,0,2011
52388-92,0.03507645689093144,2011
52498-72,0.006138379955911625,2011
52498-99,-0.49158169505632177,2011
52506-19,0,2011
52506-28,0.04910703964722128,2011
52506-82,0,2011
52507-00,1.0199535801399153,2011
52507-90,0,2011
52514-20,0.10421104108690708,2011
52516-09,0,2011
52520-95,-2.816417057825693,2011
52523-47,0.5455882742985456,2011
52524-82,0.02455351982364037,2011
52525-27,0,2011
52525-54,0,2011
52537-24,0,2011
52539-85,-0.12545373075453517,2011
52540-66,0,2011
52559-83,-0.262227307063609,2011
52563-61,1.1601994975334715,2011
52563-79,0,2011
52565-05,0,2011
52567-03,0.006138379955911625,2011
52568-20,0,2011
52568-38,0,2011
52575-04,0,2011
52575-49,0,2011
52575-67,0,2011
52577-38,0,2011
52577-92,0,2011
52579-18,-0.1832348580801446,2011
52579-81,0,2011
52582-33,0,2011
52582-96,0,2011
52586-47,-4.487226094351527,2011
52586-92,0,2011
52587-37,0,2011
52588-54,0,2011
52589-44,0.10522937067287147,2011
52589-80,0,2011
52589-98,0,2011
52590-43,0,2011
52593-04,3.2457022129783204,2011
52596-01,0,2011
52597-18,0,2011
52598-08,-0.7484426514270289,2011
52604-38,0,2011
52604-65,0,2011
52604-74,0.006138379955911625,2011
52606-36,0,2011
52606-90,0,2011
52610-23,0,2011
52615-00,0.40326488137373606,2011
52618-60,0,2011
52618-96,0.02455351982368728,2011
52627-78,0,2011
52642-09,0,2011
52643-71,0.01841513986771752,2011
52646-23,0,2011
52648-03,0,2011
52648-93,0,2011
52649-11,0,2011
52653-25,0,2011
52654-87,1.987226329650574,2011
52655-41,0,2011
52678-36,0,2011
52678-54,0.8364626570579506,2011
52679-89,0,2011
52681-42,0.006138379955911625,2011
52682-95,0,2011
52683-58,-1.2467669661582217,2011
52685-74,0,2011
52688-71,0,2011
52689-16,0,2011
52689-61,0,2011
52697-53,0,2011
52698-25,1.850746089818272,2011
52698-52,0,2011
52699-06,0,2011
52703-74,0,2011
52705-63,0,2011
52705-81,0.0544721866046633,2011
52705-90,0,2011
52713-73,0,2011
52714-81,0,2011
52715-62,0,2011
52718-50,0,2011
52721-11,0,2011
52722-91,0,2011
52725-16,-0.3555815539455263,2011
52729-66,0,2011
52735-51,0,2011
52736-14,0,2011
52743-25,0.006138379955911625,2011
52743-52,0,2011
52743-88,0,2011
52744-87,0,2011
52745-05,-0.8910712102997381,2011
52749-28,0,2011
52749-73,0,2011
52750-18,0.0245535198236465,2011
52750-81,0,2011
52750-90,0,2011
52750-99,0,2011
52751-80,0,2011
52753-96,-2.626556867693903,2011
52757-11,0,2011
52757-74,0,2011
52758-10,0,2011
52758-82,0,2011
52760-98,0.006138379955911625,2011
52761-16,0,2011
52765-57,0,2011
52773-04,0,2011
52774-75,-0.3099821594530412,2011
52775-83,0.3757260424676944,2011
52789-96,0,2011
52790-68,2.7327113072793394e-14,2011
52791-40,3.925187677717775e-15,2011
52791-85,0,2011
52792-12,0.3679643042609539,2011
52794-10,0,2011
52794-28,0,2011
52797-88,0,2011
52798-24,0,2011
52799-59,0,2011
52800-76,0,2011
52813-63,0,2011
52815-70,0,2011
52819-93,0,2011
52827-67,0.2898780568160812,2011
52833-25,3.0417931156789644,2011
52833-34,-1.098416916174812,2011
52836-94,0,2011
52837-03,0.024553519823663616,2011
52838-74,0,2011
52839-82,1.6468186822232075e-14,2011
52839-91,0,2011
52843-33,0,2011
52844-59,0,2011
52852-69,0,2011
52854-85,0.3775159491458289,2011
52858-63,0,2011
52862-05,0,2011
52869-52,0,2011
52871-95,0,2011
52873-03,-1.6924875644910047,2011
52874-92,0,2011
52879-60,0,2011
52898-32,-0.37578653840523374,2011
52898-41,0,2011
52899-04,0,2011
52899-76,0,2011
52900-12,0,2011
52902-10,0,2011
52903-63,0,2011
52907-41,0,2011
52910-92,1.1039385808099544,2011
52912-00,0,2011
52913-08,0,2011
52916-50,0,2011
52917-22,0.9192683235958288,2011
52925-23,0,2011
52930-27,0,2011
52931-17,0,2011
52931-35,0,2011
52940-71,0,2011
52947-10,0,2011
52947-19,0,2011
52959-43,0.2719552041268238,2011
52961-14,0,2011
52968-70,0,2011
52970-68,0,2011
52976-71,0,2011
52981-12,0,2011
52984-09,0,2011
52984-18,0,2011
52984-99,0,2011
52985-44,0,2011
52990-84,0,2011
52991-29,0,2011
52996-42,0,2011
53002-18,-1.6212959830920899,2011
53003-17,1.8704996576093595,2011
53003-26,0,2011
53003-44,0,2011
53007-31,0,2011
53007-40,0,2011
53008-84,0,2011
53010-82,1.2714883207397966e-14,2011
53010-91,0.36119527689149167,2011
53015-68,0,2011
53015-77,-0.1635947619558688,2011
53228-80,0.006138379955911625,2011
53279-47,7.624374713333536,2011
53279-74,0,2011
53281-27,0,2011
53284-51,-0.2658498970248522,2011
53290-90,-0.9337169233958518,2011
53301-07,0,2011
53301-16,0,2011
53315-65,0.09119878791647686,2011
53316-37,0.03069189977954823,2011
53317-72,0,2011
53317-90,0,2011
53319-70,0,2011
53321-23,0,2011
53324-02,0,2011
53324-20,-1.9637792708145156,2011
53325-55,0,2011
53326-54,0,2011
53327-17,0,2011
53327-53,0,2011
53330-14,0,2011
53330-32,0,2011
53333-02,0,2011
53333-83,0,2011
53334-37,0,2011
53334-46,0,2011
53334-64,0,2011
53334-91,0,2011
53335-90,0,2011
53336-17,-2.840054738747816,2011
53343-19,0.5597722868673856,2011
53345-35,0,2011
53345-44,0,2011
53346-25,2.082340070320051,2011
53351-92,0,2011
53353-81,0,2011
53354-71,0,2011
53356-96,0,2011
53357-95,0,2011
53360-02,0,2011
53361-55,0,2011
53366-41,0,2011
53366-50,0,2011
53366-59,0,2011
53367-40,0,2011
53367-94,0,2011
53369-02,0,2011
53369-29,0,2011
53370-37,0,2011
53375-32,0,2011
53381-17,0,2011
53383-78,0,2011
53383-96,0,2011
53389-00,0,2011
53389-63,-0.9792890186727777,2011
53393-41,0,2011
53395-75,0,2011
53398-18,0,2011
53398-54,0,2011
53399-98,0,2011
53402-68,0,2011
53403-58,0,2011
53406-37,0,2011
53406-55,0,2011
53406-91,0,2011
53407-63,0,2011
53408-89,0,2011
53410-15,0,2011
53411-68,0,2011
53413-66,0,2011
53414-20,0,2011
53414-47,0,2011
53414-56,0,2011
53418-16,0,2011
53421-49,0,2011
53426-53,0,2011
53426-62,0,2011
53437-15,0,2011
53437-60,0.01227675991182325,2011
53442-19,0,2011
53443-09,-0.44963691803670675,2011
53450-56,0,2011
53451-01,0.018415139867734874,2011
53451-10,0,2011
53452-18,0,2011
53452-81,0,2011
53456-77,0,2011
53456-95,0,2011
53458-21,-0.4948730444558243,2011
53460-37,0,2011
53462-80,0,2011
53468-29,0,2011
53468-92,0,2011
53470-54,1.3357298231279195,2011
53476-93,0,2011
53480-53,0,2011
53483-86,0,2011
53486-47,0,2011
53486-65,0,2011
53487-28,0,2011
53492-05,0,2011
53496-91,0,2011
53497-81,0,2011
53498-35,0,2011
53498-80,0,2011
53502-40,0,2011
53503-30,0,2011
53503-93,0,2011
53509-60,-0.53584524665075,2011
53510-77,0,2011
53512-30,0.0245535198236465,2011
53512-48,0.0245535198236465,2011
53517-70,-1.5519282850353213,2011
53518-42,0,2011
53518-60,0,2011
53518-78,0,2011
53520-85,0,2011
53521-48,0,2011
53524-09,0,2011
53527-24,0,2011
53529-40,0,2011
53535-16,0,2011
53535-70,0.024553519823713395,2011
53538-22,0,2011
53540-47,0,2011
53540-83,0,2011
53542-36,0,2011
53543-53,0,2011
53544-88,0,2011
53554-78,0,2011
53555-23,0,2011
53556-94,0.024553519823705273,2011
53560-90,0.0245535198236465,2011
53560-99,0.0245535198236465,2011
53564-32,0,2011
53564-41,0,2011
53564-68,0,2011
53565-13,0,2011
53565-40,0,2011
53567-74,0,2011
53571-07,0,2011
53572-69,0,2011
53574-04,0,2011
53575-75,0,2011
53578-36,0,2011
53579-62,0,2011
53580-07,0,2011
53581-15,0,2011
53581-87,-0.5850102629349466,2011
53592-76,0,2011
53601-22,0,2011
53605-45,0,2011
53605-81,0.006138379955911625,2011
53613-10,0,2011
53613-19,0,2011
53616-79,0.006138379955911625,2011
53618-59,1.031271597446778,2011
53619-76,0,2011
53622-55,0,2011
53628-40,0.01227675991182325,2011
53629-03,0,2011
53635-96,0,2011
53639-56,0,2011
53640-01,0,2011
53642-08,0,2011
53643-16,0,2011
53643-79,0,2011
53646-49,0,2011
53647-03,-2.6298039591562282e-14,2011
53654-50,0,2011
53656-12,0,2011
53657-38,0,2011
53658-19,0,2011
53658-82,0,2011
53659-27,0,2011
53670-61,0,2011
53675-65,0,2011
53684-38,0,2011
53687-62,0,2011
53690-68,0,2011
53694-19,0,2011
53696-71,0,2011
53699-95,0.006138379955911625,2011
53707-15,0,2011
53708-68,0,2011
53715-43,0,2011
53717-86,0,2011
53719-03,0,2011
53719-75,0,2011
53721-28,0,2011
53721-37,0,2011
53725-51,0,2011
53729-11,0,2011
53733-61,0,2011
53737-66,0,2011
53738-11,0,2011
53739-64,0,2011
53740-36,1.620370477643812,2011
53749-90,0,2011
53754-58,0,2011
53770-15,0,2011
53770-42,0,2011
53775-82,0,2011
53781-49,0,2011
53781-58,0,2011
53788-15,0,2011
53788-78,-1.7399337036635771e-15,2011
53788-87,0,2011
53790-31,0,2011
53794-27,0,2011
53795-26,0,2011
53796-61,0.0245535198236465,2011
53798-05,-0.9826329701790463,2011
53799-40,0,2011
53799-85,0,2011
53800-21,0,2011
53802-10,-0.15553938051738833,2011
53802-64,-0.3626510359743765,2011
53803-99,0,2011
53804-08,0,2011
53804-17,0,2011
53805-43,0,2011
53811-28,0,2011
53816-05,0,2011
53818-30,0,2011
53820-46,0,2011
53820-64,0,2011
53822-89,0,2011
53824-15,0,2011
53824-51,0,2011
53824-96,1.0378373060385961,2011
53830-54,0,2011
53836-57,0,2011
53841-97,0,2011
53849-62,0,2011
53856-91,0,2011
53858-62,0,2011
53863-84,2.9986194720461476,2011
53865-28,0,2011
53872-93,0.0245535198236465,2011
53873-47,0.0245535198236465,2011
53882-02,0,2011
53884-36,0,2011
53885-26,0.8206562598934256,2011
53897-32,0,2011
53906-41,-0.43786580039154,2011
53907-67,0,2011
53907-76,0,2011
53916-13,0,2011
53917-12,0,2011
53920-36,0,2011
53924-41,0,2011
53926-30,0,2011
53928-19,0,2011
53928-46,0,2011
53939-35,0,2011
53940-61,0,2011
53941-06,0,2011
53948-62,0,2011
53961-94,0,2011
53962-03,0,2011
53962-93,0,2011
53967-52,0.01688054487876033,2011
53968-15,0,2011
53969-41,0,2011
53974-45,0,2011
53974-81,0,2011
53974-99,0,2011
53975-26,0.35361441389703635,2011
53975-53,0,2011
53980-21,3.623643960251946e-14,2011
53986-78,0,2011
53987-14,0,2011
53987-59,0,2011
53990-02,0,2011
53991-28,0,2011
53991-55,0,2011
53992-27,0,2011
53997-49,0,2011
54007-03,1.7062832082497188,2011
54008-11,0,2011
54011-44,0,2011
54013-69,2.638985687428295,2011
54013-87,0,2011
54023-86,0,2011
54023-95,0,2011
54041-86,0,2011
54045-64,0,2011
54051-94,0,2011
54053-38,0,2011
54058-60,0,2011
54063-55,0,2011
54064-99,0.006138379955911625,2011
54071-11,0,2011
54071-20,0.030691899779553524,2011
54079-75,2.391202393785246,2011
54083-62,0,2011
54084-97,0,2011
54086-14,0,2011
54093-43,0,2011
54094-15,1.4623725239562972,2011
54096-40,0,2011
54096-49,0,2011
54096-94,0,2011
54103-15,0,2011
54106-66,0,2011
54111-97,0,2011
54115-39,0,2011
54117-64,0,2011
54133-39,0,2011
54134-74,0,2011
54146-71,0,2011
54149-23,0,2011
54150-58,0,2011
54151-66,0,2011
54153-82,0,2011
54154-00,0,2011
54154-09,0,2011
54161-29,0,2011
54164-62,0,2011
54169-03,-0.1824614559796564,2011
54172-63,0.0245535198236472,2011
54173-80,0,2011
54183-16,0,2011
54184-51,0,2011
54185-41,0,2011
54188-47,0,2011
54188-65,0,2011
54190-90,0,2011
54191-53,0,2011
54192-61,0,2011
54195-40,0,2011
54195-67,0,2011
54197-38,0.01227675991182325,2011
54198-37,0,2011
54204-94,0,2011
54206-47,0,2011
54207-19,0,2011
54217-45,0,2011
54219-07,0,2011
54219-16,-0.9205651611544228,2011
54220-69,0,2011
54221-59,0,2011
54221-68,0,2011
54222-49,0,2011
54239-68,0,2011
54239-86,0,2011
54247-06,0,2011
54259-84,0,2011
54265-69,0,2011
54266-59,0,2011
54271-99,0,2011
54287-83,-0.5974077345289515,2011
54298-81,0,2011
54301-78,0,2011
54305-83,0,2011
54311-32,0,2011
54321-67,0,2011
54321-85,-0.1301054180828357,2011
54334-18,0,2011
54342-19,0,2011
54344-62,0,2011
54345-25,-2.1242626237979843,2011
54346-78,0,2011
54360-82,0,2011
54363-52,0,2011
54365-95,0,2011
54367-21,0,2011
54369-91,0,2011
54378-64,0.018415139867734874,2011
54379-27,0,2011
54379-54,0,2011
54382-33,0,2011
54413-38,0,2011
54420-22,0,2011
54421-03,0,2011
54422-38,0,2011
54428-32,0,2011
54438-22,0,2011
54451-36,0,2011
54467-20,0,2011
54468-28,0,2011
54486-10,-0.46913411311257314,2011
54497-26,0,2011
54501-94,0,2011
54503-74,0,2011
54507-34,0.006138379955911625,2011
54510-22,0,2011
54510-58,0,2011
54510-85,0,2011
54511-75,0,2011
54517-69,0,2011
54520-03,0,2011
54521-47,0,2011
54531-19,0,2011
54543-07,0,2011
54546-49,0,2011
54546-58,0,2011
54546-76,0,2011
54553-78,0,2011
54556-57,0,2011
54563-77,0,2011
54578-62,0,2011
54580-33,0,2011
54581-05,0,2011
54581-86,0,2011
54582-49,0,2011
54583-84,0,2011
54587-71,0,2011
54588-07,0,2011
54589-06,0,2011
54589-15,0.06752217951502569,2011
54594-28,0,2011
54594-46,0.006138379955911625,2011
54595-36,1.808958100931054,2011
54604-63,0,2011
54605-08,0,2011
54613-63,0,2011
54613-90,0,2011
54615-88,0,2011
54620-92,0.042749083476662834,2011
54624-97,1.42321842785724,2011
54625-87,0,2011
54632-17,0,2011
54632-26,0.006138379955911625,2011
54635-95,0.024553519823658713,2011
54636-49,0,2011
54660-43,0,2011
54662-95,0,2011
54663-31,0.010742164922845344,2011
54669-52,2.0063379377107733,2011
54669-70,0.9024388650514845,2011
54670-24,-1.811094705843492e-15,2011
54673-30,0,2011
54678-52,0,2011
54680-23,0,2011
54688-15,0,2011
54690-22,0.006138379955911625,2011
54696-97,0,2011
54700-57,0,2011
54700-66,0,2011
54704-62,0,2011
54714-34,0,2011
54725-05,0,2011
54726-76,0,2011
54735-85,-0.8392701082339235,2011
54746-29,0,2011
54760-60,0,2011
54766-63,0,2011
54770-68,0,2011
54796-87,0,2011
54799-30,0,2011
54808-30,-1.4350435095364331,2011
54810-82,0,2011
54834-22,0,2011
54839-71,0,2011
54839-89,0,2011
54841-42,0,2011
54843-67,0,2011
54846-82,0,2011
54847-54,0,2011
54855-64,0,2011
54858-70,0,2011
54858-79,0.8043273394241626,2011
54862-57,0,2011
54872-65,0,2011
54880-12,0,2011
54882-01,0,2011
54883-36,0,2011
54895-87,0,2011
54898-93,0,2011
54899-74,0.2713491903786889,2011
54920-98,0,2011
54925-30,0,2011
54925-39,0,2011
54925-66,2.335055661373467,2011
54941-95,0,2011
54942-40,0,2011
54942-85,0,2011
54945-55,0,2011
54946-99,0,2011
54952-75,0,2011
54963-10,-2.3556447831494616,2011
54967-24,-0.48169516120255246,2011
54992-35,0,2011
54999-73,0,2011
55003-69,0,2011
55017-91,0,2011
55018-00,0,2011
55055-17,0,2011
55064-98,0,2011
55090-90,0,2011
55092-52,0,2011
55094-14,0,2011
55109-71,0,2011
55118-53,0.006138379955911625,2011
55123-03,0,2011
55123-21,0.2774875703346005,2011
55137-43,0,2011
55138-96,0,2011
55161-28,0,2011
55161-37,0,2011
55161-46,0,2011
55162-36,-4.708645216062016,2011
55214-02,0.006138379955911625,2011
55224-82,0,2011
55231-75,0,2011
55254-79,0,2011
55261-00,0,2011
55271-44,0,2011
55278-01,0,2011
55282-51,0,2011
55296-37,0,2011
55325-26,0,2011
55326-61,0,2011
55329-67,0,2011
55329-94,0,2011
55333-18,0,2011
55333-36,0,2011
55338-67,0,2011
55341-73,0,2011
55342-27,0,2011
55342-36,0,2011
55346-23,0,2011
55358-47,0,2011
55364-86,0,2011
55366-57,0,2011
55379-89,0,2011
55383-04,0,2011
55388-08,0,2011
55395-91,0,2011
55397-44,0,2011
55401-49,0,2011
55401-58,0,2011
55409-68,0,2011
55412-20,0,2011
55412-29,0,2011
55430-29,0,2011
55436-86,0,2011
55441-00,-0.6067243686082601,2011
55445-68,0,2011
55449-28,0,2011
55457-02,0,2011
55459-00,0.00613837995592638,2011
55460-08,0,2011
55468-99,0,2011
55469-62,0,2011
55481-05,0,2011
55482-40,0,2011
55501-21,0,2011
55502-38,0,2011
55505-08,0,2011
55516-87,0,2011
55518-04,0,2011
55527-58,0,2011
55536-40,0,2011
55537-03,0.006138379955913546,2011
55551-34,0,2011
55554-13,0,2011
55568-62,0,2011
55575-82,0,2011
55582-48,0,2011
55606-42,0,2011
55612-00,0,2011
55614-16,0,2011
55614-79,0,2011
55618-12,0,2011
55619-65,0,2011
55624-96,0,2011
55642-15,0,2011
55646-38,0,2011
55650-88,0,2011
55661-86,0,2011
55670-23,0,2011
55671-13,0,2011
55674-73,0,2011
55675-54,0,2011
55680-31,0,2011
55680-67,0,2011
55681-57,0,2011
55694-08,0.006138379955911625,2011
55696-60,0,2011
55698-04,0,2011
55699-12,0,2011
55703-71,0,2011
55713-61,0,2011
55721-08,0,2011
55725-31,0,2011
55727-29,0,2011
55739-44,0,2011
55746-28,0,2011
55747-18,0,2011
55749-79,0,2011
55756-45,0,2011
55763-56,0,2011
55763-65,-2.7172863821846813,2011
55763-74,0,2011
55770-94,0,2011
55772-38,0,2011
55772-74,0.006138379955913546,2011
55773-73,0,2011
55777-33,0,2011
55778-14,0.16251897810317928,2011
55787-23,0,2011
55787-59,0,2011
55789-12,0,2011
55792-63,0,2011
55793-35,0,2011
55799-92,0,2011
55802-35,0,2011
55805-68,0,2011
55805-77,0,2011
55821-43,0,2011
55821-52,0,2011
55827-01,0,2011
55830-97,0,2011
55835-02,0,2011
55835-47,0.0245535198236465,2011
55869-04,0,2011
55869-67,0,2011
55876-42,0,2011
55887-31,0,2011
55889-20,0,2011
55896-04,0,2011
55897-57,0,2011
55898-74,0,2011
55900-09,0,2011
55902-97,0,2011
55904-41,0,2011
55907-29,0,2011
55909-18,0,2011
55956-25,0,2011
55961-83,1.8374279531263533,2011
55968-04,0,2011
55968-31,0,2011
55970-29,0,2011
55971-10,-0.19118588494102612,2011
55972-00,0,2011
55977-31,0.05835415711416691,2011
55982-98,0,2011
55984-51,0,2011
55988-56,0,2011
55992-25,0,2011
55992-34,0,2011
55998-73,0,2011
55998-82,0,2011
55999-54,0,2011
56004-85,0,2011
56010-88,-0.3457122048785182,2011
56010-97,0.006138379955905066,2011
56021-59,0.010742164922845344,2011
56031-49,0,2011
56032-57,0,2011
56040-58,0,2011
56040-94,-9.862543705091955,2011
56041-75,0,2011
56045-71,0,2011
56047-24,0,2011
56051-92,0,2011
56056-06,0,2011
56056-42,0,2011
56060-38,0,2011
56061-91,0,2011
56065-33,0,2011
56070-01,0.01227675991182325,2011
56071-81,0,2011
56078-92,0,2011
56084-32,0,2011
56093-95,0,2011
56095-39,0,2011
56099-80,0,2011
56102-41,0,2011
56103-67,0,2011
56121-76,0,2011
56126-44,0,2011
56135-26,0,2011
56135-89,0.024553519823663616,2011
56140-48,0,2011
56141-38,0,2011
56142-55,0,2011
56145-16,0,2011
56147-77,0.4959617579911347,2011
56147-86,0,2011
56148-04,0,2011
56148-13,0.20259386881791847,2011
56151-10,1.026675052010989,2011
56151-28,0.006138379955911625,2011
56151-55,0.02455351982361417,2011
56152-81,0,2011
56160-64,0,2011
56166-22,-0.5512149689106217,2011
56167-57,1.2168163901109887,2011
56171-62,0.006138379955911625,2011
56177-11,0,2011
56177-74,0,2011
56181-16,0.015345949889741611,2011
56182-24,-0.05516414915082852,2011
56187-46,0,2011
56192-41,0,2011
56199-52,0,2011
56201-32,-0.557353348866502,2011
56203-03,0,2011
56205-28,0,2011
56205-37,0,2011
56206-36,0,2011
56210-77,0,2011
56216-26,0,2011
56217-25,0,2011
56226-79,0,2011
56231-38,0,2011
56234-08,0,2011
56253-34,0,2011
56253-88,0,2011
56255-05,0,2011
56255-86,0,2011
56257-39,0,2011
56257-66,0,2011
56260-36,0,2011
56262-61,0,2011
56263-33,0,2011
56268-10,0,2011
56271-25,0,2011
56275-12,0,2011
56289-61,0,2011
56294-02,0,2011
56300-05,0,2011
56302-03,0,2011
56307-97,0,2011
56327-59,0,2011
56336-59,0,2011
56349-91,0,2011
56350-00,0,2011
56351-53,-1.0092330115306836,2011
56355-94,0,2011
56370-70,0,2011
56380-87,3.7288858850653644e-14,2011
56383-66,0,2011
56384-11,0,2011
56387-35,0,2011
56393-38,0,2011
56395-99,0.7193242913195298,2011
56396-53,0,2011
56412-28,0,2011
56434-96,0,2011
56435-41,-0.8914784569320472,2011
56445-58,0.1267520628208424,2011
56445-94,0,2011
56446-57,0,2011
56450-71,0,2011
56451-79,0,2011
56460-43,0.791868837952819,2011
56479-33,0,2011
56482-03,0,2011
56491-75,0,2011
56503-00,0.02455351982362225,2011
56504-98,0,2011
56510-20,0,2011
56511-73,0,2011
56525-23,0,2011
56528-74,0,2011
56545-66,0.4526125633939598,2011
56562-58,0,2011
56562-85,0,2011
56567-26,0.2713491903786889,2011
56571-04,0,2011
56571-40,0,2011
56571-76,0,2011
56575-45,0,2011
56579-32,0,2011
56583-10,0,2011
56586-70,0,2011
56588-77,0,2011
56595-16,0,2011
56595-34,0,2011
56595-43,0.006138379955911625,2011
56598-76,0,2011
56599-57,0,2011
56605-06,0,2011
56606-86,0,2011
56607-22,0,2011
56607-31,0,2011
56607-58,0,2011
56607-67,0,2011
56608-03,0,2011
56613-43,0.2713491903786889,2011
56614-78,0,2011
56615-05,0,2011
56617-66,0,2011
56621-35,0,2011
56621-53,0,2011
56623-96,0,2011
56625-85,0,2011
56628-91,0.19642815858916038,2011
56631-16,0,2011
56632-78,0,2011
56633-14,0,2011
56637-91,0,2011
56638-81,1.5137118415865827,2011
56639-62,0,2011
56640-52,0,2011
56655-64,0,2011
56656-99,0.13921163670697184,2011
56657-35,0.006138379955911625,2011
56658-79,0,2011
56660-14,0,2011
56661-13,0,2011
56666-17,0,2011
56666-44,0,2011
56667-07,0,2011
56671-12,0,2011
56675-80,0,2011
56680-93,0,2011
56682-64,0,2011
56687-50,0.19642815858916038,2011
56697-76,0,2011
56698-30,0,2011
56710-18,0,2011
56710-72,0,2011
56712-34,-5.1288669735053185,2011
56727-28,0,2011
56730-70,0,2011
56743-30,0,2011
56745-28,0,2011
56745-73,0,2011
56747-08,0,2011
56748-97,0,2011
56750-86,0,2011
56752-12,0,2011
56752-21,0.049107039647290095,2011
56752-66,0,2011
56752-93,0,2011
56755-27,0,2011
56756-71,0,2011
56761-48,0,2011
56764-90,-0.6067243686082601,2011
56766-88,0,2011
56768-23,0,2011
56769-40,0,2011
56769-67,0.006138379955911625,2011
56771-11,0,2011
56771-83,0,2011
56773-18,-0.34737456796657146,2011
56774-62,0.01227675991182325,2011
56777-50,0,2011
56778-76,0,2011
56780-92,0,2011
56783-89,0,2011
56786-32,0,2011
56786-50,0.006138379955911625,2011
56786-77,0,2011
56817-46,0,2011
56817-91,0,2011
56819-98,0,2011
56821-51,0,2011
56823-49,0.056780014592220686,2011
56827-00,0,2011
56829-97,0,2011
56833-03,-7.660152410552644e-15,2011
56837-26,0,2011
56841-49,0.9965949965706062,2011
56847-16,0,2011
56857-15,0,2011
56886-22,0,2011
56886-31,0,2011
56889-10,0,2011
56889-19,0.2774875703346024,2011
56890-54,0,2011
56909-89,0,2011
56916-01,0,2011
56917-18,0,2011
56928-25,0,2011
56939-41,0,2011
56946-25,0,2011
56978-20,0.04910703964728913,2011
57015-28,0,2011
57053-80,0,2011
57070-09,0,2011
57103-39,0,2011
57106-09,0.006138379955911625,2011
57153-88,0,2011
57171-88,0,2011
57172-78,0.006138379955911625,2011
57173-50,0,2011
57189-07,0,2011
57206-26,0.006138379955911625,2011
57220-30,0,2011
57226-24,0,2011
57228-67,0,2011
57241-72,0,2011
57245-59,0,2011
57270-34,0.006138379955911625,2011
57281-59,0,2011
57281-86,0.006138379955911625,2011
57283-39,0,2011
57288-16,0,2011
57291-58,0,2011
57296-08,0,2011
57296-17,0,2011
57300-85,0.006138379955911625,2011
57305-08,0,2011
57309-22,0,2011
57312-01,0,2011
57314-80,0,2011
57319-21,0.766685237705213,2011
57346-66,0,2011
57348-28,0,2011
57352-78,0,2011
57355-12,0,2011
57380-32,0,2011
57391-84,0,2011
57394-90,0,2011
57415-33,0,2011
57428-11,0,2011
57433-87,0,2011
57436-57,0,2011
57459-07,0,2011
57500-11,-0.7646214883470726,2011
57523-87,0,2011
57533-41,0,2011
57533-68,0,2011
57571-75,0.056780014592210916,2011
57595-33,0,2011
57597-04,0,2011
57624-13,0,2011
57628-45,0,2011
57632-59,0,2011
57655-36,0,2011
57697-12,0,2011
57743-92,0,2011
57757-78,0,2011
57778-39,0,2011
57781-45,0,2011
57785-77,0,2011
57803-59,0,2011
57813-31,0.010742164922845344,2011
57813-67,0,2011
57823-12,0,2011
57829-51,0,2011
57834-73,0,2011
57866-14,0,2011
57976-75,0,2011
57980-17,0,2011
57998-80,0,2011
57999-43,0.08418127912391268,2011
58009-96,0,2011
58027-24,0,2011
58046-32,0,2011
58046-50,0,2011
58067-65,0,2011
58067-74,0,2011
58079-17,0,2011
58095-82,0,2011
58098-34,0,2011
58100-50,0.0245535198236465,2011
58128-13,0,2011
58140-37,0,2011
58141-99,0,2011
58146-58,0,2011
58200-40,0,2011
58215-70,0,2011
58222-18,0.1280276135332961,2011
58240-72,0,2011
58240-81,0,2011
58241-08,0,2011
58241-17,0,2011
58263-58,0,2011
58294-54,0,2011
58362-22,0,2011
58363-39,0,2011
58373-20,0,2011
58384-81,0,2011
58404-07,0,2011
58428-46,0,2011
58430-17,0,2011
58452-67,0,2011
58463-56,0,2011
58468-51,0,2011
58546-18,0,2011
58572-37,0,2011
58578-13,0,2011
58600-09,0,2011
58606-66,0,2011
58631-14,0,2011
58650-22,0,2011
58661-38,0,2011
58663-63,0.006138379955911625,2011
58719-16,0,2011
58727-44,0,2011
58740-40,0,2011
58781-35,0,2011
58783-06,0,2011
58786-57,0,2011
58804-66,0,2011
58832-74,0,2011
58865-50,0,2011
58870-63,0,2011
58871-98,0,2011
58874-59,0,2011
58875-31,0,2011
58894-57,0.0245535198236465,2011
58906-99,0,2011
58910-86,0.02455351982369058,2011
58917-79,0,2011
58922-38,0,2011
58935-70,0,2011
58943-35,0,2011
58958-29,0,2011
58983-49,0,2011
58984-57,0,2011
58988-17,0,2011
58989-34,0,2011
