Investor_Id,first,IT,early,year
11184-67,0,1,1,1996
11186-29,1,0,0,1996
11190-70,1,0,1,1996
11191-96,1,0,1,1996
11192-41,1,0,1,1996
11192-68,0,0,1,1996
11193-13,1,1,1,1996
11194-12,0,0,0,1996
11194-48,0,0,0,1996
11196-10,1,0,1,1996
11197-54,0,1,0,1996
11197-81,1,0,1,1996
11198-62,1,0,1,1996
11201-59,1,0,0,1996
11201-77,1,0,1,1996
11203-21,0,1,0,1996
11207-17,1,0,1,1996
11207-44,0,0,0,1996
11207-89,1,0,0,1996
11208-79,1,0,1,1996
11210-32,1,0,0,1996
11211-40,0,1,1,1996
11211-94,0,1,1,1996
11212-21,0,1,0,1996
11213-92,1,0,1,1996
11217-25,0,0,0,1996
11217-61,1,0,0,1996
11218-42,1,0,0,1996
11219-14,1,1,1,1996
11219-23,0,1,0,1996
11220-04,1,0,1,1996
11220-22,1,0,0,1996
11223-19,1,1,1,1996
11223-37,1,1,1,1996
11224-18,1,1,0,1996
11224-99,1,0,1,1996
11226-16,0,1,0,1996
11228-32,1,0,0,1996
11228-50,0,0,1,1996
11228-95,0,0,0,1996
11229-85,0,0,1,1996
11230-66,1,1,1,1996
11234-26,1,0,1,1996
11237-14,1,1,0,1996
11237-50,0,1,0,1996
11237-95,1,0,1,1996
11241-82,1,0,1,1996
11241-91,1,1,1,1996
11242-18,0,0,1,1996
11242-54,0,1,0,1996
11247-40,0,1,1,1996
11248-21,0,1,1,1996
11251-27,1,0,1,1996
11251-45,1,1,0,1996
11251-81,1,0,1,1996
11252-44,1,0,0,1996
11252-80,0,0,0,1996
11253-52,1,1,1,1996
11256-40,1,0,1,1996
11256-76,1,1,0,1996
11258-29,1,0,1,1996
11258-38,0,1,0,1996
11258-83,0,1,0,1996
11259-64,1,1,0,1996
11261-35,1,1,1,1996
11261-71,0,1,0,1996
11261-98,0,0,1,1996
11262-52,1,0,1,1996
11262-88,0,0,0,1996
11263-42,0,0,0,1996
11263-51,1,0,1,1996
11265-13,1,0,1,1996
11267-47,1,0,0,1996
11268-55,0,1,0,1996
11274-04,1,0,1,1996
11274-22,0,0,0,1996
11274-85,1,0,1,1996
11275-75,0,1,1,1996
11277-37,1,0,1,1996
11278-45,0,0,0,1996
11279-71,1,1,0,1996
11280-25,1,0,1,1996
11280-70,1,0,1,1996
11281-06,0,1,0,1996
11281-24,0,1,0,1996
11282-77,1,0,0,1996
11283-94,1,1,1,1996
11290-78,1,1,0,1996
11291-32,1,0,1,1996
11292-13,1,1,0,1996
11293-30,1,0,1,1996
11293-84,1,1,1,1996
11295-73,0,1,1,1996
11295-91,0,1,1,1996
11296-45,1,0,0,1996
11297-98,1,0,0,1996
11300-05,1,0,0,1996
11300-14,1,0,1,1996
11302-84,1,0,1,1996
11303-56,0,0,0,1996
11304-28,0,0,0,1996
11308-51,0,0,1,1996
11308-69,1,1,1,1996
11312-02,0,1,0,1996
11312-29,0,0,1,1996
11313-01,1,1,1,1996
11316-79,1,0,1,1996
11317-42,1,0,1,1996
11318-77,0,1,0,1996
11320-66,0,0,0,1996
11322-28,0,0,1,1996
11322-46,1,0,1,1996
11322-91,1,0,1,1996
11324-26,0,1,0,1996
11325-43,0,0,1,1996
11326-24,1,1,0,1996
11326-33,1,0,1,1996
11326-69,0,0,1,1996
11327-32,1,0,1,1996
11327-41,1,0,1,1996
11328-13,1,1,0,1996
11328-22,1,1,0,1996
11328-49,0,1,0,1996
11328-58,0,0,0,1996
11330-02,0,1,0,1996
11331-91,1,0,1,1996
11333-26,0,0,1,1996
11335-42,0,1,0,1996
11336-05,1,0,1,1996
11336-32,1,1,1,1996
11337-76,0,0,1,1996
11338-03,1,1,0,1996
11338-12,0,1,0,1996
11339-74,1,1,1,1996
11340-01,1,0,1,1996
11605-96,0,0,0,1996
11851-57,0,1,1,1996
11851-66,1,1,0,1996
11852-02,1,0,1,1996
11867-23,1,1,0,1996
12075-22,1,0,0,1996
12749-50,1,0,1,1996
14146-57,1,0,1,1996
16436-44,1,0,0,1996
179240-41,0,0,0,1996
183990-70,1,1,0,1996
228542-59,1,0,1,1996
25121-17,1,0,0,1996
25163-83,1,0,0,1996
25197-58,0,0,1,1996
25383-79,1,1,0,1996
40668-76,0,0,1,1996
40849-84,1,0,1,1996
40998-97,1,0,1,1996
41001-49,0,1,0,1996
41003-11,0,0,1,1996
41012-11,0,0,1,1996
41016-79,0,0,1,1996
41020-03,0,0,0,1996
41699-53,0,0,1,1996
41762-98,0,0,0,1996
42202-18,1,1,1,1996
42205-24,1,1,1,1996
42205-42,1,1,1,1996
42349-87,1,0,1,1996
42365-62,0,0,0,1996
42739-75,0,0,0,1996
42767-20,1,0,1,1996
42775-48,0,0,1,1996
42852-25,0,0,1,1996
42871-51,0,1,0,1996
42909-13,0,0,0,1996
42944-05,1,0,1,1996
43064-47,0,1,1,1996
43125-94,1,0,0,1996
43140-61,1,0,1,1996
44459-02,1,0,1,1996
49309-12,1,0,0,1996
50993-92,0,0,1,1996
51016-78,0,0,1,1996
51036-49,0,0,1,1996
51050-17,0,1,1,1996
51077-44,0,0,0,1996
51090-58,0,1,0,1996
51095-26,1,1,1,1996
51106-87,1,0,1,1996
51106-96,0,0,1,1996
51131-71,1,1,0,1996
51216-04,0,1,1,1996
51257-26,0,0,0,1996
51322-24,0,1,0,1996
51478-39,0,0,1,1996
51491-98,0,1,1,1996
51516-10,0,0,0,1996
51586-39,0,1,0,1996
51599-53,1,0,1,1996
51638-05,1,0,1,1996
51669-64,1,0,1,1996
51702-67,1,0,1,1996
51709-96,0,1,0,1996
51721-12,1,0,1,1996
51747-13,0,0,0,1996
52116-76,1,0,1,1996
52166-62,0,0,1,1996
52225-66,0,0,0,1996
52244-38,1,1,1,1996
52291-90,1,0,0,1996
52337-26,1,1,1,1996
52369-93,1,1,0,1996
52383-97,1,1,1,1996
52385-59,1,1,0,1996
52386-40,0,0,0,1996
52593-04,1,0,1,1996
52744-87,0,0,0,1996
52745-05,1,1,0,1996
52758-10,0,0,1,1996
52765-57,0,1,0,1996
52833-25,1,0,1,1996
52833-34,1,1,1,1996
53317-90,1,0,1,1996
53402-68,1,0,1,1996
53450-56,0,0,0,1996
53468-29,0,0,1,1996
53816-05,0,1,0,1996
53928-19,0,0,1,1996
53991-55,1,1,1,1996
54334-18,0,0,1,1996
54345-25,1,1,1,1996
54858-79,1,0,1,1996
55138-96,0,0,0,1996
55430-29,1,1,1,1996
55763-56,1,0,0,1996
55787-23,1,1,0,1996
56226-79,1,0,0,1996
56255-86,1,0,0,1996
56262-61,1,0,0,1996
56503-00,1,0,0,1996
57314-80,1,0,1,1996
57405-97,1,0,0,1996
58463-56,1,0,1,1996
58804-66,1,1,1,1996
58910-86,1,0,0,1996
60293-62,1,0,1,1996
62013-97,1,0,0,1996
63967-15,0,1,1,1996
64689-67,0,0,1,1996
83336-23,0,0,1,1996
85493-26,1,1,1,1996
89936-74,1,0,1,1996
95663-89,1,0,1,1996
98013-52,1,0,1,1996
98783-56,0,1,0,1996
10020-07,0,0,0,1997
10022-14,0,0,0,1997
10052-20,1,1,1,1997
10068-04,0,0,0,1997
10070-83,0,0,1,1997
10077-85,1,1,0,1997
10133-20,0,0,1,1997
10134-73,1,1,1,1997
10135-81,0,1,0,1997
10139-41,0,1,1,1997
10146-16,0,1,1,1997
10181-17,0,1,1,1997
10195-75,0,0,0,1997
10241-02,1,0,1,1997
10242-91,1,0,0,1997
10271-98,1,1,1,1997
10335-25,1,1,1,1997
10367-47,1,0,1,1997
10401-94,0,0,1,1997
10411-93,0,0,0,1997
10420-66,1,0,1,1997
10446-40,0,0,0,1997
10458-73,1,1,1,1997
10521-46,0,0,0,1997
10563-22,1,0,0,1997
10602-46,1,0,0,1997
10639-63,1,0,1,1997
10754-47,1,0,0,1997
107903-44,0,0,1,1997
10883-44,1,0,0,1997
10905-04,1,1,1,1997
10985-23,1,0,0,1997
110861-11,0,0,1,1997
11105-29,0,0,0,1997
11106-82,0,0,1,1997
11108-89,0,0,0,1997
11109-61,0,0,1,1997
11110-15,0,1,1,1997
11110-33,1,1,1,1997
11110-42,1,0,0,1997
11110-69,0,1,1,1997
11110-87,1,0,0,1997
11111-23,1,1,1,1997
11111-68,0,0,1,1997
11111-86,1,0,1,1997
11114-11,1,0,1,1997
11115-19,1,0,1,1997
11115-28,1,0,0,1997
11118-79,0,1,0,1997
11120-59,0,0,1,1997
11121-76,1,0,1,1997
11121-85,1,0,0,1997
11122-12,1,0,1,1997
11122-30,1,1,1,1997
11122-48,1,1,1,1997
11123-20,1,1,1,1997
11123-38,0,1,0,1997
11124-28,1,1,1,1997
11124-46,0,1,0,1997
11125-00,1,0,1,1997
11126-89,1,0,1,1997
11127-16,1,1,1,1997
11127-25,1,1,0,1997
11127-79,0,0,0,1997
11127-88,0,1,0,1997
11128-69,0,0,1,1997
11129-23,0,1,1,1997
11129-41,1,1,1,1997
11129-59,1,1,0,1997
11131-03,0,1,0,1997
11132-20,1,0,1,1997
11132-38,0,1,0,1997
11133-01,1,1,1,1997
11133-37,1,0,1,1997
11134-81,1,0,1,1997
11135-62,1,1,0,1997
11135-71,1,0,1,1997
11136-61,0,0,0,1997
11137-87,1,0,1,1997
11138-68,0,0,0,1997
11139-04,1,0,1,1997
11141-65,0,0,1,1997
11142-19,1,1,1,1997
11142-28,0,1,0,1997
11142-73,1,1,1,1997
11143-54,1,1,1,1997
11145-52,1,0,1,1997
11147-95,0,0,0,1997
11148-04,0,1,1,1997
11150-29,1,0,0,1997
11151-91,1,0,1,1997
11153-98,1,0,1,1997
11157-04,1,1,1,1997
11157-94,1,0,0,1997
11158-84,0,1,0,1997
11159-29,1,0,0,1997
11159-74,0,1,1,1997
11160-10,0,0,0,1997
11161-36,1,0,0,1997
11162-08,0,0,0,1997
11165-50,0,1,1,1997
11165-68,0,0,0,1997
11166-58,0,1,0,1997
11168-92,0,0,1,1997
11169-91,0,1,1,1997
11170-81,1,1,1,1997
11171-08,0,1,1,1997
11171-44,1,1,1,1997
11172-43,1,1,1,1997
11173-42,1,0,1,1997
11173-60,0,0,0,1997
11173-78,0,0,0,1997
11174-14,1,0,0,1997
11174-77,0,1,1,1997
11175-13,0,0,0,1997
11176-39,0,0,0,1997
11177-02,0,0,0,1997
11177-11,0,0,0,1997
11177-20,1,0,1,1997
11179-99,0,0,1,1997
11181-43,0,0,1,1997
11181-79,1,0,1,1997
11182-96,0,0,0,1997
11184-40,1,0,1,1997
11184-49,0,0,0,1997
11184-67,0,1,1,1997
11186-29,1,0,0,1997
11186-92,1,1,0,1997
11190-70,1,0,1,1997
11191-96,1,0,1,1997
11192-41,1,0,1,1997
11192-68,0,0,1,1997
11193-13,1,1,1,1997
11194-12,0,0,0,1997
11194-48,0,0,0,1997
11196-10,1,0,0,1997
11197-54,0,1,0,1997
11197-81,1,0,1,1997
11198-62,1,0,1,1997
11201-59,1,0,0,1997
11201-77,1,0,1,1997
11203-21,0,1,1,1997
11205-64,0,0,1,1997
11206-54,1,0,1,1997
11207-17,1,0,1,1997
11207-44,0,0,0,1997
11207-89,0,0,0,1997
11208-07,0,0,0,1997
11208-79,1,1,1,1997
11210-32,0,0,0,1997
11211-40,1,1,1,1997
11211-94,0,1,1,1997
11212-21,0,1,0,1997
11213-74,0,1,1,1997
11213-92,0,0,1,1997
11214-01,1,0,0,1997
11214-82,1,1,1,1997
11217-25,0,0,0,1997
11217-61,1,0,0,1997
11218-42,1,0,0,1997
11219-14,0,1,0,1997
11219-23,0,1,0,1997
11220-04,1,0,1,1997
11220-22,1,0,0,1997
11220-31,0,1,0,1997
11222-83,1,1,0,1997
11223-19,1,1,1,1997
11223-37,1,1,1,1997
11224-18,1,1,0,1997
11224-99,1,0,1,1997
11226-16,0,1,0,1997
11228-32,1,0,0,1997
11228-50,0,0,1,1997
11228-95,0,0,0,1997
11229-85,0,0,1,1997
11230-66,1,1,1,1997
11230-93,0,1,1,1997
11234-17,0,0,1,1997
11234-26,1,0,1,1997
11234-35,1,0,0,1997
11237-14,1,1,0,1997
11237-50,0,1,0,1997
11237-68,1,0,1,1997
11237-95,1,1,0,1997
11239-12,1,1,1,1997
11239-48,1,0,1,1997
11240-47,1,1,1,1997
11241-82,1,0,1,1997
11241-91,1,1,1,1997
11242-18,1,0,1,1997
11242-54,0,1,1,1997
11243-89,0,0,0,1997
11246-68,0,0,0,1997
11247-13,1,0,1,1997
11247-40,0,1,1,1997
11248-21,0,1,0,1997
11248-93,1,0,1,1997
11250-10,1,1,1,1997
11251-27,1,0,1,1997
11251-45,1,1,0,1997
11251-81,1,0,1,1997
11252-44,1,0,0,1997
11252-80,0,0,0,1997
11253-52,1,1,1,1997
11256-40,0,0,0,1997
11256-76,1,1,0,1997
11258-29,1,0,1,1997
11258-38,0,1,0,1997
11258-83,0,1,0,1997
11259-64,1,1,0,1997
11259-91,0,0,0,1997
11261-35,1,1,1,1997
11261-71,0,0,0,1997
11261-80,1,0,1,1997
11261-98,0,0,1,1997
11262-52,1,0,1,1997
11262-88,0,0,1,1997
11263-42,0,1,0,1997
11263-51,1,0,1,1997
11264-05,0,0,0,1997
11265-13,1,0,1,1997
11265-94,0,1,0,1997
11267-47,1,0,0,1997
11268-55,0,1,0,1997
11268-82,1,0,1,1997
11271-79,0,0,0,1997
11272-78,1,1,1,1997
11274-04,1,0,1,1997
11274-22,0,0,0,1997
11274-85,1,0,1,1997
11275-75,0,1,1,1997
11276-65,1,1,1,1997
11277-37,1,0,1,1997
11278-45,0,0,0,1997
11279-71,1,1,0,1997
11280-25,1,0,1,1997
11280-70,1,0,1,1997
11281-06,0,1,1,1997
11281-24,0,1,0,1997
11282-32,1,1,1,1997
11282-77,1,0,0,1997
11283-94,1,1,1,1997
11287-27,1,0,1,1997
11288-17,0,0,0,1997
11290-51,0,1,1,1997
11290-78,1,1,0,1997
11291-32,1,0,0,1997
11292-13,1,1,0,1997
11293-30,0,0,0,1997
11293-66,0,0,0,1997
11293-84,1,1,1,1997
11295-73,0,1,1,1997
11295-91,0,1,1,1997
11296-45,1,0,0,1997
11297-98,0,0,0,1997
11298-61,1,0,1,1997
11300-05,0,0,0,1997
11300-14,1,0,1,1997
11300-41,0,1,1,1997
11302-48,1,0,1,1997
11302-84,1,0,1,1997
11303-38,0,0,0,1997
11303-56,0,0,1,1997
11303-83,1,0,1,1997
11304-28,0,0,0,1997
11308-51,0,0,1,1997
11308-69,1,1,0,1997
11312-02,0,1,0,1997
11312-29,1,0,1,1997
11312-92,0,0,1,1997
11313-01,1,1,1,1997
11313-28,1,0,1,1997
11316-79,0,0,1,1997
11317-42,1,0,1,1997
11318-77,0,1,0,1997
11318-86,1,1,1,1997
11320-66,0,1,1,1997
11322-28,0,0,1,1997
11322-46,1,0,1,1997
11322-91,1,0,1,1997
11324-26,0,1,0,1997
11325-43,0,0,1,1997
11326-24,1,1,1,1997
11326-33,1,0,1,1997
11326-69,0,0,1,1997
11327-32,1,0,1,1997
11327-41,1,0,1,1997
11328-13,0,1,0,1997
11328-22,1,1,0,1997
11328-49,1,1,1,1997
11328-58,0,0,0,1997
11328-67,1,0,0,1997
11328-76,1,1,1,1997
11330-02,0,1,0,1997
11331-28,1,1,1,1997
11331-37,1,1,1,1997
11331-91,1,0,1,1997
11333-26,0,0,1,1997
11335-42,0,1,0,1997
11336-05,1,0,1,1997
11336-32,0,1,1,1997
11336-77,1,1,1,1997
11337-76,0,0,1,1997
11338-03,1,0,0,1997
11338-12,0,1,0,1997
11339-74,1,1,1,1997
11340-01,1,0,1,1997
11605-96,0,0,0,1997
11851-57,0,1,1,1997
11851-66,0,1,0,1997
11852-02,1,0,1,1997
11867-23,0,0,0,1997
12075-22,1,0,0,1997
123123-88,1,0,0,1997
12604-06,0,0,0,1997
12749-50,1,0,1,1997
14146-57,1,0,1,1997
151294-06,1,1,1,1997
152132-41,0,0,0,1997
16436-44,1,0,0,1997
179240-41,0,0,0,1997
183990-70,1,1,0,1997
228542-59,1,0,1,1997
25121-17,1,0,0,1997
25163-83,1,0,0,1997
25197-58,0,0,1,1997
25383-79,1,1,0,1997
40425-49,0,1,1,1997
40668-76,0,0,1,1997
40849-84,0,0,1,1997
40995-55,1,1,1,1997
40998-97,0,0,1,1997
41001-49,0,1,0,1997
41003-11,0,0,1,1997
41009-95,1,0,1,1997
41012-11,0,0,1,1997
41016-79,0,0,1,1997
41020-03,0,0,0,1997
41699-53,0,0,1,1997
41762-98,0,0,0,1997
42202-18,1,1,0,1997
42205-24,1,1,1,1997
42205-42,1,1,1,1997
42246-64,1,0,1,1997
42248-71,0,0,0,1997
42259-24,1,1,1,1997
42278-77,1,0,0,1997
42348-97,1,0,1,1997
42349-87,1,0,1,1997
42365-62,0,0,0,1997
42739-75,0,0,0,1997
42767-20,0,0,1,1997
42775-48,0,0,1,1997
42788-26,1,0,0,1997
42852-25,0,0,1,1997
42871-51,0,1,0,1997
42909-13,0,0,0,1997
42944-05,1,0,1,1997
43064-47,0,1,1,1997
43125-94,1,0,0,1997
43133-95,1,1,1,1997
43140-61,1,0,1,1997
44459-02,1,0,1,1997
49309-12,1,0,0,1997
49310-02,1,1,1,1997
50993-92,0,0,1,1997
51016-78,0,0,0,1997
51036-49,0,0,0,1997
51050-17,0,1,0,1997
51061-15,1,0,1,1997
51077-44,0,0,0,1997
51090-58,0,1,0,1997
51095-26,0,1,1,1997
51106-87,1,0,1,1997
51106-96,0,0,1,1997
51131-71,1,1,0,1997
51161-05,1,1,1,1997
51191-65,0,1,0,1997
51216-04,0,1,1,1997
51257-26,0,0,0,1997
51288-22,0,1,0,1997
51322-24,0,1,0,1997
51441-85,1,0,1,1997
51478-39,0,0,1,1997
51490-72,1,1,1,1997
51491-98,0,1,1,1997
51516-10,0,0,0,1997
51567-58,0,0,1,1997
51586-39,0,1,0,1997
51599-53,1,0,1,1997
51638-05,1,0,1,1997
51666-31,1,1,1,1997
51669-64,1,0,0,1997
51696-19,0,0,0,1997
51702-67,1,0,1,1997
51709-96,0,1,0,1997
51721-12,1,0,1,1997
51747-13,0,0,0,1997
52116-76,1,0,1,1997
52166-62,0,0,1,1997
52225-66,0,0,0,1997
52244-38,1,1,1,1997
52248-52,1,0,1,1997
52272-28,0,1,0,1997
52291-90,1,0,0,1997
52337-26,0,1,0,1997
52369-93,1,1,0,1997
52383-97,0,1,1,1997
52385-59,1,1,0,1997
52386-40,0,0,0,1997
52593-04,1,0,1,1997
52705-81,1,1,1,1997
52744-87,0,0,0,1997
52745-05,1,1,0,1997
52758-10,0,1,1,1997
52765-57,0,1,0,1997
52833-25,1,0,1,1997
52833-34,1,1,1,1997
53284-51,1,0,0,1997
53317-90,1,0,1,1997
53402-68,1,0,1,1997
53450-56,0,0,0,1997
53468-29,0,0,1,1997
53816-05,0,1,0,1997
53928-19,0,0,1,1997
53991-55,1,1,1,1997
54084-97,1,1,1,1997
54334-18,0,0,1,1997
54345-25,1,1,1,1997
54858-79,1,0,1,1997
55138-96,0,0,0,1997
55430-29,1,1,1,1997
55763-56,1,0,0,1997
55787-23,1,0,0,1997
56142-55,0,0,0,1997
56210-77,1,0,0,1997
56226-79,1,0,0,1997
56255-86,1,0,0,1997
56262-61,1,0,0,1997
56503-00,1,0,0,1997
57314-80,1,0,1,1997
57405-97,1,0,0,1997
58463-56,1,0,1,1997
58804-66,1,1,1,1997
58910-86,1,0,0,1997
60293-62,1,0,1,1997
62013-97,1,0,0,1997
63967-15,0,0,1,1997
64689-67,0,0,1,1997
83336-23,0,0,1,1997
85493-26,1,1,1,1997
89936-74,1,0,1,1997
95663-89,1,0,1,1997
98013-52,1,0,1,1997
98783-56,0,1,0,1997
10020-07,0,0,0,1998
10022-14,1,0,0,1998
10052-20,1,1,1,1998
10068-04,0,1,0,1998
10070-83,0,0,1,1998
100761-31,0,0,1,1998
10077-85,1,1,0,1998
10109-26,0,0,1,1998
10133-20,0,0,1,1998
10134-73,1,1,1,1998
10135-81,0,1,0,1998
10139-41,0,1,1,1998
10146-16,0,1,1,1998
10181-17,0,0,0,1998
10195-75,0,0,0,1998
10215-64,1,0,1,1998
10228-51,1,0,1,1998
10241-02,1,0,1,1998
10242-91,1,0,0,1998
10271-98,0,1,0,1998
10335-25,1,1,1,1998
10346-14,1,0,1,1998
10357-03,1,1,1,1998
10367-47,1,0,1,1998
10381-24,1,0,0,1998
10401-94,0,0,1,1998
10411-93,0,0,0,1998
10420-66,1,0,1,1998
10446-40,0,0,0,1998
10458-73,1,1,0,1998
10521-46,0,0,1,1998
10563-22,1,0,0,1998
10602-46,1,0,0,1998
10639-63,1,0,1,1998
10754-47,1,0,0,1998
107903-44,0,0,1,1998
10883-44,1,0,0,1998
10905-04,1,1,1,1998
10985-23,1,0,0,1998
11028-16,1,0,0,1998
11037-07,1,1,1,1998
110861-11,0,0,1,1998
11105-29,1,1,1,1998
11106-82,0,0,1,1998
11108-89,0,0,1,1998
11109-61,0,0,0,1998
11110-15,0,0,0,1998
11110-33,1,1,1,1998
11110-42,1,0,0,1998
11110-69,0,1,1,1998
11110-87,1,0,0,1998
11111-23,1,1,1,1998
11111-68,0,0,1,1998
11111-86,1,0,1,1998
11112-67,0,1,0,1998
11114-11,0,0,1,1998
11114-38,0,1,0,1998
11114-47,1,0,1,1998
11114-65,1,0,0,1998
11114-92,1,1,1,1998
11115-19,1,0,1,1998
11115-28,1,0,0,1998
11117-62,0,0,1,1998
11118-79,0,1,0,1998
11119-69,1,0,0,1998
11120-32,1,0,1,1998
11120-59,0,0,1,1998
11121-76,1,0,1,1998
11121-85,1,0,0,1998
11122-12,1,0,1,1998
11122-30,1,1,1,1998
11122-48,1,1,1,1998
11123-20,1,1,1,1998
11123-38,1,1,0,1998
11124-19,0,1,1,1998
11124-28,1,1,1,1998
11124-46,0,1,0,1998
11125-00,0,0,1,1998
11126-89,1,1,1,1998
11127-16,1,0,1,1998
11127-25,1,1,0,1998
11127-79,0,1,0,1998
11127-88,0,1,0,1998
11128-69,0,0,1,1998
11129-23,0,1,1,1998
11129-41,0,1,1,1998
11129-59,1,1,0,1998
11131-03,0,1,0,1998
11132-20,1,0,1,1998
11132-38,0,1,0,1998
11133-01,1,1,1,1998
11133-37,1,0,1,1998
11134-81,1,1,1,1998
11135-62,1,0,0,1998
11135-71,0,0,0,1998
11136-16,1,1,1,1998
11136-61,0,0,0,1998
11137-87,1,0,1,1998
11138-68,0,0,0,1998
11139-04,1,0,1,1998
11141-65,0,0,1,1998
11142-19,1,1,1,1998
11142-28,0,1,0,1998
11142-73,0,1,1,1998
11143-54,1,1,1,1998
11145-52,1,0,1,1998
11146-42,0,0,0,1998
11147-95,0,0,0,1998
11148-04,0,0,0,1998
11148-67,0,1,0,1998
11150-29,1,0,0,1998
11151-91,1,0,1,1998
11152-27,1,0,1,1998
11153-98,1,0,1,1998
11157-04,1,1,1,1998
11157-58,0,1,0,1998
11157-94,1,0,0,1998
11158-84,0,1,0,1998
11159-29,1,0,0,1998
11159-74,0,1,1,1998
11159-83,1,1,1,1998
11160-10,0,0,0,1998
11161-36,1,0,0,1998
11162-08,0,0,1,1998
11165-05,1,0,0,1998
11165-50,0,0,1,1998
11165-68,1,0,0,1998
11166-58,0,1,1,1998
11168-02,1,1,0,1998
11168-92,0,0,1,1998
11169-91,0,1,1,1998
11170-72,1,1,0,1998
11170-81,1,1,1,1998
11171-08,0,1,1,1998
11171-44,1,0,0,1998
11172-43,1,1,1,1998
11173-42,1,0,1,1998
11173-60,0,0,0,1998
11173-78,0,0,0,1998
11174-14,0,0,0,1998
11174-77,0,1,1,1998
11175-13,0,0,0,1998
11176-39,0,1,0,1998
11177-02,0,0,0,1998
11177-11,0,0,1,1998
11177-20,1,0,1,1998
11179-99,0,0,1,1998
11181-43,1,0,1,1998
11181-79,1,0,1,1998
11182-96,0,0,0,1998
11183-95,1,1,0,1998
11184-40,0,0,0,1998
11184-49,0,1,0,1998
11184-67,0,1,0,1998
11186-29,1,0,0,1998
11186-92,1,0,0,1998
11190-70,1,0,1,1998
11191-96,0,0,0,1998
11192-41,0,0,0,1998
11192-68,1,0,1,1998
11193-13,0,1,1,1998
11193-76,0,0,1,1998
11194-12,0,0,0,1998
11194-48,0,0,0,1998
11196-10,1,0,0,1998
11197-00,0,0,0,1998
11197-54,0,1,0,1998
11197-81,1,0,1,1998
11197-90,1,0,1,1998
11198-62,1,0,0,1998
11199-79,0,0,0,1998
11201-59,1,0,0,1998
11201-77,1,0,1,1998
11203-21,0,1,1,1998
11205-64,0,0,1,1998
11206-54,1,0,1,1998
11207-17,1,0,1,1998
11207-44,0,0,0,1998
11207-89,0,0,0,1998
11208-07,0,0,1,1998
11208-16,0,0,1,1998
11208-79,1,1,1,1998
11210-32,0,0,0,1998
11211-40,1,1,1,1998
11211-94,0,1,1,1998
11212-21,0,1,0,1998
11213-74,0,1,1,1998
11213-92,0,0,1,1998
11214-01,1,0,0,1998
11214-82,0,1,1,1998
11215-54,1,1,1,1998
11217-25,0,0,1,1998
11217-61,1,0,0,1998
11218-42,1,0,0,1998
11218-78,1,0,1,1998
11219-14,0,1,0,1998
11219-23,0,1,0,1998
11219-77,1,0,1,1998
11220-04,1,0,1,1998
11220-22,0,0,0,1998
11220-31,0,1,0,1998
11220-94,1,0,1,1998
11221-93,1,1,1,1998
11222-83,1,1,0,1998
11223-19,1,1,1,1998
11223-37,1,1,1,1998
11224-18,0,1,0,1998
11224-45,0,1,0,1998
11224-99,1,0,1,1998
11226-16,0,1,0,1998
11226-25,0,0,0,1998
11227-33,1,0,0,1998
11228-14,1,1,1,1998
11228-32,1,0,0,1998
11228-50,0,0,1,1998
11228-95,0,0,0,1998
11229-85,0,0,1,1998
11230-66,1,1,1,1998
11230-93,0,1,1,1998
11233-72,0,1,1,1998
11234-17,0,0,1,1998
11234-26,1,0,1,1998
11234-35,1,0,0,1998
11237-14,1,1,0,1998
11237-23,1,0,1,1998
11237-50,0,1,1,1998
11237-68,0,0,1,1998
11237-95,1,1,1,1998
11239-12,1,1,1,1998
11239-48,1,0,1,1998
11240-38,0,0,0,1998
11240-47,1,1,1,1998
11241-82,0,0,0,1998
11241-91,0,0,1,1998
11242-18,0,0,1,1998
11242-54,0,1,1,1998
11243-89,1,1,1,1998
11244-52,1,1,1,1998
11246-68,0,0,0,1998
11247-13,1,0,1,1998
11247-40,0,1,1,1998
11247-85,0,1,0,1998
11248-21,0,1,1,1998
11248-93,1,0,0,1998
11250-10,1,1,1,1998
11250-91,1,0,1,1998
11251-27,1,0,1,1998
11251-45,1,1,0,1998
11251-81,0,0,1,1998
11252-26,1,1,1,1998
11252-44,1,0,0,1998
11252-80,0,0,0,1998
11253-52,1,1,1,1998
11256-40,0,1,1,1998
11256-76,1,1,0,1998
11258-29,1,0,1,1998
11258-38,1,1,1,1998
11258-83,0,1,1,1998
11259-28,1,1,1,1998
11259-64,1,0,0,1998
11259-91,0,0,0,1998
11261-35,1,1,1,1998
11261-71,1,0,1,1998
11261-80,1,0,1,1998
11261-89,1,0,0,1998
11261-98,0,0,1,1998
11262-52,1,0,1,1998
11262-88,0,0,1,1998
11263-42,0,1,0,1998
11263-51,1,0,1,1998
11263-60,1,0,1,1998
11264-05,0,0,0,1998
11265-13,1,0,1,1998
11265-31,1,1,0,1998
11265-94,0,1,0,1998
11267-47,0,0,0,1998
11268-55,0,1,0,1998
11268-82,1,0,1,1998
11271-79,0,1,0,1998
11272-78,1,1,1,1998
11274-04,1,0,0,1998
11274-22,0,1,0,1998
11274-85,1,0,1,1998
11275-75,0,1,1,1998
11276-38,1,1,1,1998
11276-65,0,0,1,1998
11277-37,1,0,1,1998
11277-46,1,0,1,1998
11277-55,0,0,0,1998
11278-36,0,0,1,1998
11278-45,0,0,0,1998
