Investor_Id,date,avg_own_dist,avg_syn_dist,status,first,IT,early,age
11174-77,2003,0.15729007752907884,0.054955542059464055,-0.13113413757295997,0,1,1,7
11174-77,2004,0.15436194275503676,0.10112742307752101,-0.22229211897466153,0,1,1,8
11174-77,2005,0.14748251029953308,0.13011752154108908,1.0672227446072202,0,1,1,9
11174-77,2006,0.22165893211650206,0.24136501418871034,0.042441129899584276,0,1,0,10
11174-77,2007,0.1844117892941443,0.2597322175618527,-0.15370606004328632,0,1,0,11
11174-77,2008,0.23412660470730504,0.17141828919305846,0.7871619489079043,0,1,0,12
11174-77,2009,0.1341484670986292,0.2108603336176462,0.6766546058131386,0,1,0,13
11174-77,2012,0.37833941099310303,0.2567221387103319,-0.18007005734567333,0,1,0,16
11175-13,2001,0.276591043354517,0.40978026945864243,-0.1649192036147816,0,1,1,4
11175-13,2004,0.22911981573359447,0.09825951993157964,-1.492654413730348,1,1,1,7
11175-13,2011,0.16934339746417845,0.22697636287243506,-0.4763429253262119,0,1,1,14
11175-13,2012,0.1977077200675798,0.060391581494376956,0.8432175142918544,0,1,1,15
11175-13,2013,0.25446759519254303,0.07183516597498837,0.3608936358350303,0,1,1,16
11175-13,2015,0.30143356431409035,0.10753350543063811,0.7673783929717097,0,1,1,18
11175-49,2007,0,0.16889032258808034,-0.7493570258685666,0,1,1,2
11175-76,2001,0,0.17293795105080417,0.033953953685396214,0,1,1,0
11176-39,1998,0.009122832530018212,0,0.22165400705261834,0,1,0,0
11176-39,2001,0.08688696948637942,0.14455823469431917,-0.2619002006152042,0,1,0,3
11176-39,2004,0.17102548639227433,0.11264608047738849,-2.3449982287449083,0,1,1,6
11176-39,2008,0.08037926319550047,0.11499285482511393,-0.8301436788737188,0,0,0,10
11176-39,2014,0.20255489292641327,0.2180478531672739,-1.5782232202062947,0,0,0,16
11176-39,2015,0.16771299174743895,0.1375491077626149,0.036180064280486986,0,0,0,17
11177-02,2004,0,0.03296967240592555,0.04455715937512636,0,0,0,5
11177-11,1999,0.15876273179835243,0.06170183794521058,-4.8520744580733854,0,0,0,4
11177-11,2000,0.12597630201854423,0.12296263702816969,-1.017313707618437,0,0,1,5
11177-11,2007,0.2949054376862765,0.410282681805451,1.2391786048128224,0,0,1,12
11177-11,2008,0.19750554794234837,0.27422523827574397,-1.6699593511069224,0,0,1,13
11177-20,2002,0.1510512927103934,0.0741393466533922,-0.5604951573431938,0,0,1,8
11177-20,2003,0.15398210434837806,0.2938648503037795,0.2679015214358912,0,0,1,9
11177-20,2004,0.18988899121490335,0.12207008863020107,0.7959763541834822,0,0,1,10
11177-20,2005,0.11688431753140845,0.14958301967513177,0.00975508439415084,0,0,1,11
11177-20,2006,0.13128731910821262,0.10981354040016812,-0.5624714303598695,0,0,1,12
11178-91,2005,0.13588517738366443,0.2620895150032264,0.034248337635803906,0,1,0,5
11179-00,2001,0.019622650514170465,0.08331304194179107,-1.4868624038962135,0,1,1,2
11179-00,2002,0.3081412569820559,0.31003203612815555,-3.7091789789140757,1,1,1,3
11179-63,2008,0.11933659878355156,0.13213210099960876,-0.8627983076640546,1,0,1,5
11179-63,2012,0.26714733768954,0.631445958194972,0.09771870798836284,1,0,1,9
11179-90,2004,0.23200818384588584,0.17998900028957882,3.070874883402898,0,1,0,1
11179-90,2005,0.2101351221312813,0.11731899497700599,-0.4880963710478352,0,1,1,2
11179-90,2006,0.19837145354069471,0.21833760599592744,-0.24356666616626704,0,1,1,3
11179-90,2012,0.24975110780559084,0.183681510172315,-0.38600387442040457,0,1,0,9
11179-99,1998,0.04235011223373293,0.017248289346875594,0.22165400705261834,0,0,1,5
11179-99,2001,0.3099345350056142,0.3883559996404981,-1.2637891507831087,0,1,0,8
11179-99,2002,0.2719561065396354,0.27964097529895793,-5.413151687634564,0,0,0,9
11181-34,2002,0.4660066343907429,0.5137712336209738,0.5806599879264417,0,1,0,0
11181-34,2008,0.1327561993180279,0.15955050815266364,0.6080547675975072,0,1,1,6
11182-24,2005,0.20343632740815626,0.13131134772173908,1.028609049327851,0,1,0,5
11182-24,2006,0.3494035366818516,0.3089576824347041,-0.7158447645716531,0,1,0,6
11182-24,2007,0.3155632186344546,0.20626028204083635,-0.5946791304326428,0,1,0,7
11182-24,2008,0.19529878373640427,0.12288914681814533,1.882136054101954,0,1,0,8
11182-24,2009,0.21936090509457512,0.09173290319537045,0.18088359677171967,0,1,0,9
11182-24,2012,0.2508647749553347,0.12121881287953075,1.2338603404663697,0,1,0,12
11182-24,2013,0.3365340305575675,0.21739567465641718,0.2311267826168341,0,1,1,13
11182-24,2014,0.27124068511827715,0.18852345252462213,-1.0169738382896192,0,1,1,14
11182-24,2015,0.42991281161760075,0.34967753876082214,0.01972095387146817,0,1,1,15
11182-96,2002,0.09796633467432997,0.0979663346743298,0.07742133172352555,0,0,0,0
11182-96,2006,0.263929310128262,0.3267439598205597,0.08566160019643967,0,0,0,4
11183-32,2001,0.22915750566834447,0.06662983949468922,2.2069562304896446,0,0,0,2
11183-32,2003,0.24172353616184597,0.183332608549693,-0.62326883367971,0,0,1,4
11183-32,2007,0.10451316157992857,0.22466158234759542,-0.7374948765021577,0,0,1,8
11183-32,2008,0.25668699515959276,0.28731503949418363,0.7052382687731902,0,0,1,9
11183-32,2009,0.26452273337057297,0.19756142397463428,-0.4571574569675009,0,0,1,10
11183-32,2011,0.1539279637300578,0.2367521209712039,-2.449724319169735,0,0,1,12
11183-32,2014,0.17048159105679922,0.09152244190806662,1.0400882802543494,0,0,1,15
11183-32,2015,0.14074167958540823,0,0.030127067654001083,0,0,1,16
11183-95,2000,0.042864535117210195,0,0.03780168028794221,1,0,1,0
11183-95,2006,0.20101545383703256,0.21357098755423856,-1.5511425623486548,0,0,1,6
11183-95,2009,0.20780723490395905,0.17254962579351502,-0.2767087572929711,0,0,1,9
11183-95,2011,0.20179409356630745,0.21567672506828522,-1.2217717948010476,0,0,1,11
11183-95,2012,0.28433359843236844,0.3809799205890769,-2.1295812915118195,0,0,1,12
11183-95,2013,0.29778589391922383,0.4744449378125085,-0.07634171530940313,0,0,1,13
11183-95,2014,0.40176796300759765,0.7329525895018059,-0.15326482940229016,0,0,1,14
11183-95,2015,0.37008072424983846,0.28283902802369776,-1.544852615066112,0,0,1,15
11184-49,2000,0.30051324205773045,0.40924719371057827,1.6649307006337843,0,1,1,7
11184-49,2001,0.2074006934959831,0.22773860139472546,-0.6905108390120748,0,1,1,8
11184-49,2002,0.2101800322003608,0.11424955071662475,-0.42986292157341466,0,1,1,9
11184-49,2003,0.15738476546844113,0.17747964896930526,0.9106281774018559,0,1,0,10
11184-49,2004,0.18227097597417566,0.24764892681118192,0.8887772944516532,0,1,0,11
11184-49,2005,0.13182141039940026,0.14217336714132742,0.6924249181171389,0,1,0,12
11184-49,2006,0.18575224030351917,0.16835155381135936,-2.9626766333440813,0,1,0,13
11184-49,2007,0.1343326109491132,0.1628420445073559,0.13725629645750495,0,1,0,14
11184-49,2008,0.1412430133367846,0.13446753351422616,1.3270946023681425,0,1,0,15
11184-49,2009,0.30034539503440666,0.19218748276504274,0.27440446559346693,0,1,0,16
11184-49,2010,0.2302466062047598,0.1714474647753644,1.8915056049308334,0,1,0,17
11184-49,2011,0.24126699783069097,0.15566849162011004,-1.9663733151766438,0,1,0,18
11184-49,2013,0.19204857390133262,0.20124675615525173,-1.7318966773479365,0,1,0,20
11184-49,2014,0.23870784737138745,0.17915401047001053,-1.2470841785920403,0,1,0,21
11184-49,2015,0.31504036281718584,0.46361100496041585,1.7265625846197525,0,1,0,22
11184-67,2000,0.16428926580996703,0.08260549062396293,0.21600960164538416,0,1,1,6
11184-67,2001,0.23381147988075904,0.0039272132503458635,-0.739544886299576,0,1,1,7
11184-67,2002,0.28715460433977363,0.1535262992836052,-3.809380252322399,1,1,1,8
11184-67,2003,0.17289858644406914,0.1538198567685642,-1.9175087264368373,0,1,1,9
11184-67,2004,0.19076797186775507,0.20675979142165593,-1.4800567402979903,0,1,1,10
11184-67,2006,0.19070544932381137,0.1556694141045552,0.11808828537069276,0,1,1,12
11184-67,2007,0.18377456940538855,0.19255954864604852,1.098495034365618,0,1,1,13
11184-67,2008,0.16938810033675378,0.19290915135109524,-0.8177919625899585,0,1,1,14
11184-67,2009,0.23113672486080575,0.08322388427787242,-0.1104158254122283,0,1,1,15
11184-67,2010,0.2067540034748903,0.05550682773196411,-0.6095863148452649,0,1,1,16
11184-67,2012,0.2700904244028065,0.12855819684427788,0.3793898711757604,0,1,0,18
11184-67,2013,0.2232550834392775,0.14357027817888454,1.2466170519103805,0,1,0,19
11186-20,2012,0.2157696228190591,0.24729827996120118,0.0152435790468108,0,0,1,5
11186-29,2013,0.1974296247792554,0.17729131153604358,0.02523848843829859,1,0,1,9
11186-83,2002,0.05087985648662612,0.18587125251892822,-4.334441278672639,1,1,1,0
11186-83,2004,0.26511256763860236,0.1433471632218363,-3.7719768873289925,0,0,0,2
11186-83,2005,0.22562474852666262,0.10232943845485304,0.8173485316956479,0,1,0,3
11186-83,2006,0.1354150020013457,0.11717836171848547,6.124477901244692,0,1,1,4
11186-92,2004,0.206988726565774,0.20010922725637656,0.17963799974893244,1,1,0,6
11188-27,2007,0.08978834426830991,6.575873428491529e-16,0.02573723411462285,0,1,0,6
11188-63,2006,0.16168422380435715,0.1260427350155113,3.106484487867016,0,0,1,1
11188-63,2007,0.24513123293575945,0.10312669937948706,-0.32167889409319567,0,0,1,2
11188-63,2009,0.1928660216661717,0.29422128040139467,-2.5029249955698436,0,0,1,4
11188-63,2013,0,0.26842507968544477,1.7290585475333262,0,0,1,8
11188-63,2015,0.341684159711789,0.6159852652877865,1.535871003218405,0,0,0,10
11189-35,2007,0.3115594911426596,0.19918625834198728,1.4614432790372218,0,1,0,2
11189-44,2007,0.23097038845852616,0.27341140659731944,-4.213935161149577,1,1,1,4
11189-44,2008,0.18226219067266372,0.2170199587307447,1.0421443779297366,1,1,1,5
11189-44,2009,0.24706451727031004,0.2238597212405727,-0.030439042265222354,1,1,1,6
11189-44,2010,0.24805656824667038,0.20460863146577188,0.4459337526135415,0,1,1,7
11189-44,2011,0.23982893319304838,0.21739115291266387,-0.5008735794503075,0,1,1,8
11189-44,2012,0.30960964320430023,0.31781569193650633,0.8929344395161205,0,1,1,9
11189-44,2013,0.304593798521939,0.286813346234034,1.4505536294313748,0,1,1,10
11189-44,2014,0.33381279050199125,0.39990690789936933,-0.12752540439134938,0,1,1,11
11189-44,2015,0.28663781889152656,0.22966836170998461,-1.2127098142391164,0,1,1,12
111901-42,2015,0.06618119795269532,0.1889148862818098,-1.1254936224586045,0,0,1,1
11191-42,2002,0.18712390683068444,0.380259889944045,-2.6106432598541147,1,1,1,2
11191-42,2004,0.110527738182758,0.33005392961168123,0.4823483392496395,0,1,1,4
11191-87,2006,0.14841892879238722,0.11852124984973722,7.9656574950104915,1,0,1,2
11191-87,2007,0.27540802887421323,0.28923970266983934,-2.895982940588334,0,0,1,3
11191-87,2009,0.26422323506854645,0.09035619168382822,0.7123667810774795,0,0,1,5
11191-87,2010,0.30379980661409467,0.26342886506820307,-0.3468474884874169,0,0,1,6
11191-87,2011,0.2453236643726275,0.23043737554820898,0.4951700922532231,0,0,1,7
11191-87,2012,0.3038190745016606,0.2469953694433884,0.6008476375457422,0,0,1,8
11191-87,2013,0.32929095339727443,0.2590815920876017,0.06698821846105857,0,0,1,9
11191-87,2014,0.30853109672237633,0.3559665255814423,-0.2580369960921528,0,0,1,10
11191-87,2015,0.38105527880342904,0.3908285856669394,0.4483950356748305,0,0,1,11
11191-96,1997,0.1265208630384343,0.11804989958996995,0.8443267600239063,1,0,1,4
11191-96,2000,0.1987736962345413,0.2562656630459219,-10.93267658058167,0,1,1,7
11191-96,2003,0.20788016233344708,0.18460642433956564,0.21429535595818106,0,1,1,10
11191-96,2004,0.1368154664613953,0.11321947037872129,0.7778392828128575,0,1,1,11
11191-96,2005,0.10738938186568246,0.16678999995284396,-0.43086667557671626,0,1,1,12
11191-96,2006,0.1685052538002329,0.22285796031948646,-0.0497743946098169,0,1,1,13
11191-96,2007,0.14414134358438305,0.030305755908092716,-2.0520196069256893,0,1,1,14
11191-96,2008,0.1517827787319369,0.20241248298656597,-1.4865751020929259,0,1,1,15
11191-96,2009,0.13852684990559616,0.41042060991474805,-2.0123631810471916,0,1,1,16
11191-96,2010,0.17833715859809177,0.26225863003535405,0.8737318924489655,0,1,1,17
11191-96,2011,0.19953175668053685,0.27818644003263676,1.2858647114932757,0,1,1,18
11191-96,2012,0.27402766204244255,0.21960754595876922,0.6041831653216283,0,1,1,19
11191-96,2013,0.28020784833887,0.2659601796874035,0.9363518251587442,0,1,1,20
11191-96,2014,0.32483402806502004,0.314370268910603,-0.08603681919868632,0,1,1,21
11191-96,2015,0.3642234159953082,0.2312470726416667,-0.630250564249624,0,1,1,22
111919-78,2015,4.785322041280423e-16,0.38474962551512515,-1.1000398429524583,0,1,0,0
11192-14,2005,0.3410155408447151,0.10485961909481374,0.39404111025857047,0,0,1,3
11192-14,2007,0.3318390316884499,0.08661706859279189,-1.5993234585096945,0,0,1,5
11192-14,2011,0.1384493139711933,0.1531606275463422,-0.6751323732230278,0,0,0,9
11192-14,2013,0.08506788957813835,0.17494247694946258,0.4268653214488921,0,0,0,11
11192-14,2014,0.11344696269293476,0.2448373418279347,0.4820728933984217,0,0,0,12
11192-41,2001,0.2907559144566814,0.31218985906576435,0.30558558316856593,0,0,1,6
11192-41,2005,0.18635126611412722,0.05354641356027009,-2.110426349738886,0,0,1,10
11192-59,2005,0.10375577227732115,0.3299715022580026,-0.9930969720436703,0,0,0,0
11192-59,2013,0.38004692084375513,0.12620863383941974,-1.2710731403150755,0,1,1,8
11192-68,2000,0.10232983749590462,0.12251722878025498,0.45362016345530654,1,0,1,7
11192-68,2001,0.2580767785093625,0.16277297188026857,1.2535821372255551,1,0,1,8
11192-68,2002,0.13086010435852916,0.3381077147428745,0.9800554239883967,0,0,1,9
11192-68,2004,0.21427877641528748,0.2604858482452714,4.501896709502202,0,0,1,11
11192-68,2007,0.16016821047246443,0.14495921525063743,0.5129388442179347,0,0,1,14
11192-68,2008,0.04127032745186975,0.1131312667134074,2.7229257351331895,0,0,1,15
11193-13,1998,0.2940638646958959,0.14266062058893206,9.26197100898441,0,1,1,4
11193-13,1999,0.23338096673697045,0.046303670511678635,-0.472282531442587,0,0,0,5
11193-13,2001,0.20637464689443935,0.10755654304593325,0.46918775384157274,0,1,0,7
11193-13,2003,0.20177922155941513,0.2033636010003328,0.7790601694166719,0,1,1,9
11193-13,2004,0.1920014806102881,0.1462048851402923,-3.2276736080682333,0,1,1,10
11193-13,2005,0.20066674039318586,0.20461439699531225,0.684266552514484,0,1,1,11
11193-13,2006,0.22115480712124752,0.16094615618511368,2.4322062430231597,0,1,1,12
11193-13,2007,0.16022949452992188,0.14916038103191334,1.91733441952387,0,1,1,13
11193-13,2008,0.14596043203816808,0.24150130857985277,-1.1918119481768514,0,1,1,14
11193-13,2009,0.16715362893883945,0.0830805310663177,-0.5322697705602669,0,1,0,15
11193-13,2010,0.16866151072492985,0.21720639586412885,-1.6101454210748538,0,1,0,16
11193-13,2011,0.1336095535910179,0.36328067501102146,2.58067576282534,0,1,0,17
11193-13,2012,0.2321242525009848,0.2923715895986544,-1.6956754811344141,0,1,0,18
11193-13,2013,0.24239517336808702,0.33542857928126435,-0.7333394863967658,0,1,0,19
11193-13,2014,0.31950922888419436,0.47752884546835583,-0.5648148833175015,0,1,0,20
11193-13,2015,0.35774394606142823,0.3387200304238196,0.8082583756442329,0,1,1,21
11193-40,2003,0.06105350366385617,6.343302874931192e-16,0.003773546993583886,0,0,0,1
11193-40,2005,0.1678141809521089,0.10710412517239032,0.12843126613426464,1,0,1,3
111936-88,2015,0.3310982641760034,0.26068161935653883,-0.04979148717164567,0,1,1,1
11194-03,2004,0.17130865713691454,0.22447126805036446,0.09407899379320794,0,1,1,4
11194-03,2006,0.29530217162765005,0.4292292671460205,0.18798128243235998,0,1,1,6
11194-03,2007,0.1331161631044258,0.4645222636970847,-1.6920389006759762,0,1,1,7
11194-12,2000,0.13607428235183602,0.10028980075813476,1.8967191980042142,0,0,1,6
11194-12,2002,0.3184033197512003,0.1775191232262479,2.75443167133672,0,0,1,8
11194-12,2003,0.19927181189782184,0.13984330965141187,2.942799038387562,0,0,1,9
11194-12,2004,0.23919607048302838,0.19592929838692857,1.7913984564805268,0,0,1,10
11194-12,2005,0.2140491367357397,0.15402389181721776,-3.0346346421725907,0,0,0,11
11194-12,2006,0.21905318766879658,0.17627802014191918,1.2297309998652601,0,0,0,12
11194-12,2007,0.19547879078615157,0.23281610968819,-2.2836091060484627,0,0,0,13
11194-12,2008,0.2176385380822027,0.16324142636283426,-0.5315417450005819,0,0,0,14
11194-12,2009,0.16826800347004844,0.2511951417854675,0.17703432405673886,0,0,0,15
11194-12,2010,0.15074330950042092,0.15345229743718858,-1.447081497234494,0,0,0,16
11194-12,2011,0.13454074313378062,0.18622888266268575,3.3848715613573344,0,0,0,17
11194-12,2012,0.2058692174653538,0.22065298104416792,-1.7415758650914064,0,0,0,18
11194-12,2013,0.10588391234836465,0.0510964594429099,0.3131001843605167,0,0,0,19
11194-12,2014,0.1324057746616534,0.14293924263255836,1.8344541722818404,0,0,0,20
11194-12,2015,0.1644482476736119,0.13323821275040623,-1.8958073886523323,0,0,0,21
11194-30,2001,0.04182335172937811,0.21755599988198734,0.13581581474158486,0,1,1,1
11194-39,2010,0,0.07309217302019788,0.16033985874963852,0,0,1,8
11194-39,2014,0.23724623876634418,0.2039125617919894,0.8878812466483016,1,0,1,12
11194-48,1999,0.15851531008833056,0.20265229622289502,0.42396767109379097,1,0,0,0
11194-48,2004,0.06838773496404926,0.19697480059835581,-0.45257944371033965,1,0,0,5
11194-48,2005,0.32626169679766015,0.1778756009474864,0.658798191155391,0,1,0,6
11194-48,2006,0,0.18570476192433305,0.9132920305076961,0,0,0,7
11195-56,2008,0.3034455478435137,0.2903358164257173,0.1455231132841317,0,0,0,5
11195-65,2004,0.12762755117042746,0.1648582975349253,1.870917502275191,0,1,0,5
11195-65,2008,0.23589547715285467,0.11934604365491286,-0.2694160674593008,0,1,0,9
11196-28,1999,0.006631603032667475,0.052171147820521784,0.09421503802084244,0,0,1,0
11196-28,2007,0.18259274051798977,0.12291311553114613,-0.7183324711697313,0,1,1,8
11196-28,2008,0.13789100243490804,0.18507867278459417,0.06535347983609907,0,1,1,9
11196-73,2002,0.2981477584879285,0.2001945390056408,-1.4585140186772374,1,1,1,2
11196-73,2006,0.2625085314971421,0.31899398237806176,-3.115096448849134,0,0,1,6
11196-82,2005,0.19864777630311475,0.2686193289012313,-0.8234938282649235,1,0,1,3
11196-82,2006,0.21371636646589265,0.30127265751833576,4.767212754408952,1,0,1,4
11196-82,2008,0.15112399226932202,0.13713446380605465,-0.10050166911471167,0,0,1,6
11196-82,2010,0.19475427146555557,0.15952276658715187,-1.9191830369089034,0,0,1,8
11197-00,2004,0.16890200704972397,0.15504735313725357,0.1782286375005083,0,1,1,6
11197-00,2005,0.21350568801395794,0.1521714656023433,1.2170664757809033,0,1,1,7
11197-00,2007,0.1939343845298225,0.399935624680852,3.011031008709628,0,1,1,9
11197-00,2010,0.19495247572698063,0.20047882208929232,-0.33365877689577367,0,1,1,12
11197-00,2011,0.15779700066872407,0.7193183946564193,-0.7546980692303213,0,1,1,13
11197-00,2012,0.23840597458089272,0.2739472592768767,-0.27516438460493836,0,1,1,14
11197-00,2013,0.1839518367857237,0.0649508669960729,-1.3263435504480618,0,1,1,15
11197-00,2014,0.19428596865529119,0.17421116186563865,2.0092248117490517,0,1,1,16
11197-45,2011,0.14087600046837007,0.05609729318620539,0.5629170968943003,0,0,1,7
11197-54,2013,0.17490472071626156,0.2023035901564391,2.645672226565077,0,1,0,14
11197-81,2010,0.11985909613425254,0.011516145060126227,0.5362701024943727,0,0,1,14
11198-71,2006,0.15705124521046704,0.3256569360365659,0.028553866732146556,1,0,1,0
11199-79,2000,0.3503549020745088,0.0925855200620751,-0.4336494644352613,1,1,1,2
11199-79,2002,0.293543872118604,0.26647195611540475,-0.9764886102524818,0,1,1,4
11199-79,2003,0.23774546272837377,0.14954470817219406,0.3948030427535337,0,1,0,5
11199-79,2005,0.2010457926380535,0.34106304409508326,-0.6846931358216171,1,1,1,7
11199-79,2006,0.1868402509513138,0.3084461234110555,-1.4621116782890655,0,1,1,8
11199-79,2007,0.17652660584049637,0.24575019824592392,-0.06635605222402825,0,1,1,9
11199-79,2008,0.17177925560538146,0.13977442924251204,-0.24225933584532397,0,1,1,10
11199-79,2009,0.2354435025935284,0.23761795348962386,1.9132628931199245,0,1,1,11
11199-79,2011,0.1096628535856395,0.13733048324799946,0.6298308347286562,0,1,1,13
11199-79,2013,0.30517588248241273,0.1117475859508536,-1.3558980526486788,0,1,1,15
11199-79,2014,0.4140314681702541,0.5218981655045555,1.9652705991673436,0,1,1,16
11199-79,2015,0.31825875309046414,0.38856928940704966,-0.49467792239639885,0,1,1,17
11199-97,2006,0.10231775413825744,0.060068201911483474,-1.0787634655030272,0,1,1,5
11200-42,2011,0.24552983279004206,0.1420043287274793,3.4348840706237826,0,0,1,6
11200-69,2003,0.22229526930769736,0.13563374483449941,0.018867734967917608,0,1,0,3
11200-69,2005,0.1097986178865874,0.16041947393211892,-1.2514871985698588,0,1,0,5
11200-78,2007,0.27990336928304504,0,-0.6176939477948103,0,1,0,8
11201-59,1997,0,0.004828923540837985,0.21108169000597657,1,0,0,1
11201-59,2003,0.17611252636739128,0.08170131038820963,0.14999242433548118,0,0,1,7
11201-59,2005,0.13622784464221713,0.013838446249618733,0.3593012944959232,0,0,1,9
11201-59,2006,0.1727807026959777,0.057695136399498595,-1.5028099613638857,0,1,1,10
11201-59,2008,0.14378071139633736,0.19261622956258523,-1.2669197750490064,0,1,1,12
11201-59,2009,0.14145068828443041,0.11424488429731455,5.622888230291926,0,0,1,13
11201-59,2010,0.251928523756161,0.2646985380041556,0.36095011288097895,0,0,1,14
11201-59,2011,0.2052766966811878,0.16633065983765477,-1.2356047214804458,0,0,1,15
11201-59,2012,0.17637913124081614,0.17848196480896833,-0.20666829482073323,0,0,1,16
11201-59,2013,0.2750522698137754,0.30073117727099113,1.4333388862110101,0,0,1,17
11201-59,2014,0.3487423795346766,0.3147113161758949,-1.2193163970812588,0,0,1,18
11201-59,2015,0.37772643886507223,0.33850567163226525,2.676133181682038,0,0,1,19
11201-68,2004,0.27483447314351606,0.1867065370704115,-0.13169144611878747,0,1,0,3
11201-68,2007,0.16078643416457544,0.2311668960722027,-0.030725562479213632,0,1,0,6
11201-77,2007,0.2618970285955409,0.44120639091381075,2.172681951458453,0,0,0,11
11201-77,2008,0.1696853391399417,0.2104694129883192,0.4086087606037836,0,0,0,12
11201-77,2013,0.1745870511349545,0.22219716559494576,-3.0054062653076223,0,0,0,17
11201-77,2014,0.1675476239022987,0.011253851107256263,-5.820109220882939,0,1,0,18
11201-77,2015,0.3063610680998576,0.1807406268400823,-3.7637215108988227,0,1,0,19
11201-95,2001,0.1488220166996656,0.012338812072248679,0.13581581474158486,0,1,1,1
11201-95,2003,0.187483172899758,0.07086312478172173,0.03018837594867109,0,1,1,3
112019-23,2015,0.4443325766743326,0.36310087419870385,0.0077642616498823985,0,1,1,1
11202-04,2008,0.2648279306608299,0.15068098857455675,0.5440161389497996,0,0,1,2
11202-04,2010,0.2698574447563406,0.2651234743809903,1.0436340539559386,0,0,1,4
11202-04,2012,0.2875969249559484,0.24092285657183862,-4.028120286212938,0,1,1,6
11202-04,2014,0.3172245271662744,0.19141565255498486,1.848047367834461,0,1,1,8
11202-04,2015,0.3273656173086683,0.2208907744688384,-1.9925534143046741,0,1,1,9
11203-21,2003,0.2506726682543384,0.12394321965133367,-1.0239668710346734,0,1,0,6
11203-21,2004,0.22618566209914612,0.23434613602046672,0.19987149915685554,0,1,0,7
11203-21,2005,0.16280240189833461,0.10607154804241553,-5.884130872224414,0,1,0,8
11203-21,2006,0.20641363933469695,0.47306979981828995,2.442546827280236,0,1,0,9
11203-21,2007,0.18347873387304145,0.10420001418886324,0.3199297455404216,0,0,0,10
11203-21,2008,0.12893240627233385,0.11194464245515214,-3.662886486225096,0,0,0,11
11203-21,2009,0.12193068087630352,0.14306667813769677,-2.5242174714285386,0,0,0,12
11203-21,2010,0.14910386525476627,0.18896106543399183,0.34611223167645994,0,0,0,13
11203-21,2011,0.23829972967557386,0.30003790985086126,-3.8479871072735286,0,0,0,14
11203-21,2012,0.22023931774383818,0.114729878698854,2.731405462242022,0,0,0,15
11203-21,2013,0.255977035017333,0.12845420449918984,1.47439856389646,0,1,0,16
11203-21,2014,0.23082437757827975,0.36436319862956784,0.08328790113668164,0,1,0,17
11203-21,2015,0.3195740783512644,0.37386631272893056,0.1797355046774152,0,1,0,18
11203-30,2004,0.17388122382926793,0.16859082653091978,-0.6270923630887103,0,1,1,2
11203-30,2005,0.23006407728653336,0.12809568703329682,1.032830425478715,0,1,0,3
11203-30,2006,0.23647819794417152,0.19688839523242868,2.8620895635010997,0,1,0,4
11203-30,2007,0.2512629690803585,0.08420431937652469,-2.42297391644757,0,1,0,5
11203-30,2008,0.22952935797358717,0.17124952117134365,0.8834362732096855,0,1,0,6
11203-30,2009,0.30348349701191324,0.23011342281148645,0.41097137510512827,0,1,0,7
11203-30,2013,0.33659552153583727,0.2787703655189546,2.7403106297927,0,1,0,11
11203-30,2014,0.3834714017130363,0.4813269700218199,1.0490393963157238,0,1,1,12
11203-30,2015,0.3225198586427735,0.33385972907679884,1.4659312093661665,0,1,1,13
11204-20,2010,0.21940668683358455,0.18542732617371727,0.26634992054016177,1,0,1,4
11204-20,2011,0.16191369545484788,0.11906891388814929,-0.0633402591281688,0,0,1,5
11204-20,2012,0.20240182179866487,0.037435042227848464,2.4542742848481147,0,0,1,6
11204-20,2014,0.3736051944851614,0.5218864954013586,-0.24987564392109132,0,0,1,8
11205-64,1998,0.1994973673928323,0.149736092064163,0.22165400705261834,0,0,1,1
11205-64,2000,0.2173990635409246,0.025380899715889086,0.07560336057588442,0,1,0,3
11205-64,2003,0.20433171233675723,0.16144645620333023,-0.2686842645046918,0,1,1,6
11205-64,2004,0.1959046103728933,0.16145295288900702,-1.2234526778646289,0,1,0,7
11205-64,2005,0.20275986755328226,0.27338519430508623,0.39111683921637624,0,1,0,8
11205-64,2006,0.22196896851871317,0.1637390447807998,-2.577572740144708,0,1,1,9
11205-64,2007,0.17561271767165976,0.21600425101425025,-0.5305086845611348,0,1,0,10
11205-64,2008,0.14693744427330954,0.12937515501149577,0.6484194175508873,0,1,0,11
11205-64,2009,0.1747602349460354,0.5066143538246951,-0.036305378982249586,0,1,0,12
11205-64,2010,0.1782800411371448,0.1764646914331223,3.0650487870127683,0,1,0,13
11205-64,2011,0.25829200657416984,0.1056155686789573,0.2532603279151894,0,1,0,14
11205-64,2013,0.18603973710347593,0.1309546321100931,-0.12192328100633561,0,1,0,16
11205-64,2014,0.3127386029700788,0.16155552687293945,0.34355660046001973,0,1,0,17
11205-82,2001,0.012410862523852512,0.18419301866406942,0.15279279158428297,0,0,1,0
11205-82,2008,0.2772098756244389,0.2897159298767896,-0.01755102371260885,0,0,0,7
11205-91,2001,0.02587511387055792,0.006784979096117284,0.033953953685396214,1,0,1,0
11205-91,2010,0.11715183683587616,0.12498101695692317,-2.4654035134277703,0,0,0,9
11206-54,2002,0.2220298517009593,0.14251213438653818,1.2421385936656208,0,1,1,5
11206-54,2004,0.2238616181449929,0.06325458528171132,-0.10168534252166632,0,1,1,7
11207-17,2002,0.11011208646759257,0.11734085726421381,-0.1761032809950149,0,0,1,1
