Investor_Id,hhi,year
157166-29,1,2018
157188-97,0.3333333333333333,2018
157208-95,0.5,2018
157209-31,0.5,2018
157211-74,0.1764705882352941,2018
157218-85,1,2018
157248-55,0.5,2018
157263-49,0.5,2018
157278-70,0.16000000000000006,2018
157320-37,0.1124260355029586,2018
157346-56,0.08024691358024691,2018
157386-61,0.3333333333333333,2018
157412-62,0.13000000000000003,2018
157420-99,0.3333333333333333,2018
157478-14,1,2018
157481-47,0.041950113378684796,2018
157490-02,0.19526627218934917,2018
157520-53,1,2018
157525-21,0.5,2018
157578-04,1,2018
157587-31,1,2018
157623-58,0.3333333333333333,2018
157650-22,0.3333333333333333,2018
157661-47,1,2018
157663-45,0.060546875,2018
157664-17,0.07421875,2018
157667-05,1,2018
157669-93,1,2018
157710-16,0.08024691358024691,2018
157761-46,0.1875,2018
157776-31,1,2018
157800-61,1,2018
157816-63,0.28,2018
157839-49,0.5022222222222222,2018
157850-11,1,2018
157850-38,0.3600000000000001,2018
157901-86,1,2018
157909-24,1,2018
157916-08,1,2018
157922-56,1,2018
157941-46,1,2018
158063-05,0.2777777777777778,2018
158109-67,0.5,2018
158114-98,1,2018
158137-48,0.09934562760261745,2018
158148-01,0.5,2018
158205-88,1,2018
158233-24,0.5,2018
158242-15,1,2018
158243-23,0.5555555555555556,2018
158243-41,0.5,2018
158246-47,0.14000000000000007,2018
158247-10,1,2018
158334-40,0.10222222222222224,2018
158370-94,0.5555555555555556,2018
158421-16,0.16049382716049382,2018
158422-69,0.10000000000000003,2018
158486-41,1,2018
158505-31,0.52,2018
158505-58,0.625,2018
158595-22,0.20000000000000004,2018
158710-87,0.375,2018
158743-72,1,2018
158744-62,1,2018
158752-72,0.6094674556213018,2018
158755-96,1,2018
158760-82,0.10034602076124566,2018
158788-36,1,2018
158804-38,0.5,2018
158840-83,0.5,2018
158843-44,0.5,2018
158844-61,0.3333333333333333,2018
158862-97,1,2018
158901-94,0.5,2018
158910-49,0.20000000000000004,2018
158920-03,0.20000000000000004,2018
158931-19,0.12000000000000005,2018
158932-99,1,2018
158960-08,1,2018
159081-31,1,2018
159103-54,0.20000000000000004,2018
159104-62,0.5,2018
159225-58,1,2018
159254-02,0.5555555555555556,2018
159259-96,0.16666666666666669,2018
159282-64,0.375,2018
159291-10,0.3333333333333333,2018
159295-33,0.5555555555555556,2018
159299-83,0.28,2018
159336-10,0.5555555555555556,2018
159375-88,0.625,2018
159416-20,1,2018
159429-52,0.3333333333333333,2018
159450-85,1,2018
159458-86,0.11111111111111113,2018
159889-60,0.16666666666666669,2018
159905-98,0.22448979591836732,2018
159942-07,0.3333333333333333,2018
159946-66,1,2018
159948-37,1,2018
160013-71,0.07266435986159168,2018
160047-10,1,2018
160056-64,0.13609467455621305,2018
160058-08,0.3333333333333333,2018
160067-71,1,2018
160069-15,1,2018
160090-57,0.15306122448979595,2018
160109-74,0.20000000000000004,2018
160136-29,0.16666666666666669,2018
160146-01,0.5,2018
160204-33,1,2018
160208-11,1,2018
160228-18,1,2018
160231-33,1,2018
160233-94,1,2018
160283-08,1,2018
160299-82,1,2018
160307-92,1,2018
160315-75,0.20000000000000004,2018
160316-74,0.25,2018
160344-55,0.18367346938775508,2018
160345-27,1,2018
160439-86,0.10726643598615918,2018
160472-08,1,2018
160508-89,0.15625,2018
160554-16,0.3061224489795918,2018
160584-76,0.375,2018
160610-32,0.06777645659928655,2018
160615-45,0.13580246913580246,2018
160650-28,0.125,2018
160680-88,1,2018
160680-97,1,2018
160701-76,0.12426035502958582,2018
160711-84,0.3333333333333333,2018
160738-93,0.20000000000000004,2018
160739-02,1,2018
160742-80,0.18000000000000005,2018
160744-06,0.22222222222222227,2018
160750-72,0.25,2018
160859-26,0.22448979591836732,2018
160904-62,1,2018
160933-96,0.28,2018
160950-79,1,2018
160972-48,0.2222222222222222,2018
161052-76,1,2018
161074-99,1,2018
161089-03,1,2018
161106-40,1,2018
161123-23,1,2018
161124-76,1,2018
161126-38,1,2018
161238-16,1,2018
161261-02,1,2018
161263-09,0.5,2018
161290-00,1,2018
161314-03,0.22222222222222227,2018
161320-87,0.08917954815695599,2018
161343-55,0.15625,2018
161347-24,0.375,2018
161348-68,0.12064431295200526,2018
161353-45,1,2018
161401-06,1,2018
161430-94,0.3333333333333333,2018
161470-99,1,2018
161489-71,1,2018
161495-92,0.3333333333333333,2018
161559-46,0.25,2018
161595-82,0.5,2018
161639-74,0.25,2018
161646-04,0.5555555555555556,2018
161673-58,0.625,2018
161677-00,1,2018
161679-16,1,2018
161704-27,0.5,2018
161708-86,0.5555555555555556,2018
161715-25,0.128099173553719,2018
161717-05,0.5,2018
161733-25,1,2018
161745-76,1,2018
161768-89,0.5555555555555556,2018
161770-78,1,2018
161779-69,1,2018
161783-74,1,2018
161800-93,0.3061224489795918,2018
161815-69,0.3888888888888889,2018
161817-85,1,2018
161858-62,1,2018
161858-98,1,2018
161859-07,0.16666666666666669,2018
161899-12,0.18367346938775508,2018
161935-57,0.20000000000000004,2018
161937-73,1,2018
161992-72,0.15625,2018
161998-30,1,2018
161998-66,1,2018
162055-54,1,2018
162094-69,1,2018
162097-39,1,2018
162172-63,0.5,2018
162176-95,0.5555555555555556,2018
162203-95,1,2018
162206-74,0.5,2018
162206-92,1,2018
162222-49,1,2018
162301-60,1,2018
162341-83,0.33999999999999997,2018
162377-65,0.375,2018
162412-84,0.5,2018
162445-96,0.3333333333333333,2018
162446-50,0.40625,2018
162501-40,1,2018
162501-85,1,2018
162507-97,0.0707070707070707,2018
162578-26,0.0625,2018
162587-08,0.12802768166089967,2018
162651-34,0.25,2018
162698-77,0.06597222222222224,2018
162719-83,1,2018
162751-06,1,2018
162768-88,1,2018
162775-54,1,2018
162797-05,0.28,2018
162824-68,1,2018
162825-67,0.28,2018
162837-64,0.5,2018
162879-58,1,2018
162901-90,0.34375,2018
162957-25,0.18367346938775508,2018
162970-66,0.375,2018
162971-11,0.5,2018
162997-12,1,2018
163026-82,0.25,2018
163038-61,1,2018
163040-23,0.8755555555555556,2018
163040-50,1,2018
163085-86,1,2018
163162-54,0.10726643598615919,2018
163171-54,1,2018
163184-68,1,2018
163233-46,0.21875,2018
163263-61,0.3333333333333333,2018
163273-33,1,2018
163274-95,0.11111111111111112,2018
163281-16,0.057892544773011256,2018
163281-70,0.1875,2018
163288-09,1,2018
163302-40,0.3333333333333333,2018
163302-67,0.5,2018
163305-37,0.5,2018
163336-24,0.3333333333333333,2018
163347-13,1,2018
163352-62,0.25,2018
163360-81,0.1527777777777778,2018
163405-09,1,2018
163540-54,0.22448979591836732,2018
163541-08,1,2018
163559-71,0.3333333333333333,2018
163560-43,1,2018
163564-75,0.5,2018
163577-26,1,2018
163578-07,0.5555555555555556,2018
163582-30,0.3333333333333333,2018
163595-53,1,2018
163636-48,1,2018
163642-87,0.16666666666666669,2018
163646-29,0.3333333333333333,2018
163701-55,1,2018
163796-23,0.5,2018
163796-41,1,2018
163796-86,1,2018
163796-95,1,2018
163802-62,0.2653061224489796,2018
163837-00,0.3333333333333333,2018
163857-07,0.16000000000000003,2018
163902-16,1,2018
163902-88,0.2777777777777778,2018
163981-09,0.14285714285714285,2018
163986-31,0.13265306122448983,2018
163988-38,0.3333333333333333,2018
163989-55,0.14285714285714285,2018
163995-04,0.07180020811654526,2018
164026-36,1,2018
164076-94,1,2018
164105-29,1,2018
164109-79,1,2018
164226-25,0.15306122448979592,2018
164228-14,0.18000000000000002,2018
164230-03,1,2018
164233-00,0.16049382716049382,2018
164259-91,0.25,2018
164277-73,0.28,2018
164279-80,0.25,2018
164279-89,1,2018
164280-07,1,2018
164283-58,1,2018
164291-68,0.5,2018
164322-73,0.25,2018
164323-18,1,2018
164351-35,1,2018
16436-44,0.14197530864197533,2018
164363-05,0.25,2018
164367-82,1,2018
164368-27,1,2018
164368-45,1,2018
164371-51,0.3333333333333333,2018
164385-73,1,2018
164396-80,1,2018
164406-34,0.16000000000000006,2018
164415-43,1,2018
165515-68,0.3333333333333333,2018
165886-93,0.3333333333333333,2018
165917-89,0.5,2018
165935-71,0.25,2018
165937-15,1,2018
165942-64,1,2018
165951-19,1,2018
165952-81,1,2018
165975-58,1,2018
165993-94,1,2018
165994-03,1,2018
166029-49,0.1527777777777778,2018
166031-02,1,2018
166032-64,1,2018
166037-41,0.5,2018
166057-03,1,2018
166085-92,1,2018
166131-01,0.3333333333333333,2018
166133-44,1,2018
166148-83,1,2018
166166-83,0.2777777777777778,2018
166167-01,0.15702479338842976,2018
166172-86,0.08033240997229917,2018
166184-83,0.5,2018
166187-53,0.5555555555555556,2018
166228-84,0.06994328922495273,2018
166229-56,1,2018
166235-77,1,2018
166235-95,0.30000000000000004,2018
166248-19,1,2018
166269-52,0.3333333333333333,2018
166285-27,0.2777777777777778,2018
166338-64,0.3333333333333333,2018
166366-81,1,2018
166374-46,0.3333333333333333,2018
166377-43,0.5,2018
166399-48,0.25,2018
166402-00,1,2018
166402-45,0.25,2018
166422-79,0.5555555555555556,2018
166436-56,0.25925925925925924,2018
166445-92,0.14000000000000004,2018
166453-48,1,2018
166460-32,1,2018
166465-09,1,2018
166476-70,0.09333333333333338,2018
166515-31,0.3333333333333333,2018
166518-73,0.15702479338842973,2018
166521-79,0.3333333333333333,2018
166560-67,1,2018
166567-60,0.5555555555555556,2018
166584-07,1,2018
166594-06,0.25,2018
166604-32,0.12396694214876033,2018
166607-74,0.16666666666666669,2018
166617-73,0.3553719008264462,2018
166623-67,0.25,2018
166645-54,0.28,2018
166649-77,1,2018
166655-26,0.5,2018
166670-20,1,2018
166682-08,1,2018
166684-42,0.18367346938775508,2018
166690-90,0.13215400624349632,2018
166691-08,1,2018
166709-71,1,2018
166726-45,1,2018
166728-97,0.2345679012345679,2018
166729-33,0.5510204081632654,2018
166731-04,0.07438016528925617,2018
166731-67,1,2018
166746-07,1,2018
166765-24,0.13580246913580246,2018
166769-83,0.1111111111111111,2018
166782-07,1,2018
166795-03,1,2018
166798-09,1,2018
166812-76,0.26530612244897955,2018
166818-70,0.16049382716049382,2018
166822-12,0.5,2018
166822-57,1,2018
166843-36,1,2018
166856-32,0.1875,2018
166871-62,0.3333333333333333,2018
166887-91,0.16049382716049382,2018
166955-77,0.5555555555555556,2018
166956-49,0.2396694214876033,2018
166957-75,1,2018
166962-25,0.5,2018
166962-34,1,2018
166962-88,0.5555555555555556,2018
166974-31,1,2018
166976-56,0.25,2018
166991-05,0.38775510204081637,2018
166993-48,0.16955017301038064,2018
166995-10,0.14285714285714285,2018
166999-87,0.20000000000000004,2018
167005-54,0.3333333333333333,2018
167007-16,0.10726643598615918,2018
167007-88,0.12000000000000002,2018
167013-91,1,2018
167014-72,0.5,2018
167016-16,1,2018
167017-60,0.5,2018
167023-63,0.3333333333333333,2018
167032-09,0.25,2018
167035-87,0.11728395061728394,2018
167041-63,1,2018
167058-73,1,2018
167079-61,0.2222222222222222,2018
167096-89,1,2018
167162-23,1,2018
167212-00,0.18518518518518517,2018
167221-45,0.25,2018
167221-81,0.22222222222222227,2018
167222-98,0.3333333333333333,2018
167223-34,1,2018
167245-84,0.5,2018
167258-62,0.095,2018
167308-75,0.44,2018
167319-01,1,2018
167344-21,0.5,2018
167345-02,1,2018
167349-25,1,2018
167402-08,1,2018
167430-79,0.3333333333333333,2018
167489-20,0.07930773264961255,2018
167492-08,0.08843537414965985,2018
167562-37,0.2777777777777778,2018
167562-46,0.18367346938775508,2018
167574-43,0.5,2018
167578-48,1,2018
167584-78,0.5,2018
167588-65,0.3333333333333333,2018
167604-13,1,2018
167626-54,0.3333333333333333,2018
167629-96,0.5,2018
167640-67,1,2018
167665-60,1,2018
167705-02,0.28,2018
167724-73,1,2018
167753-98,0.5,2018
167757-13,1,2018
167757-31,1,2018
167763-16,0.5555555555555556,2018
167765-05,1,2018
167790-43,0.14285714285714285,2018
167812-66,1,2018
167818-33,0.10059171597633138,2018
167822-11,0.16666666666666669,2018
167832-19,1,2018
167881-96,1,2018
167884-75,1,2018
167913-64,0.1466666666666667,2018
167914-09,0.07200000000000001,2018
167919-58,1,2018
167920-66,1,2018
167953-69,0.13580246913580246,2018
167962-87,1,2018
167970-43,1,2018
167994-19,1,2018
168016-15,1,2018
168017-86,1,2018
168018-40,1,2018
168018-94,1,2018
168020-65,0.5,2018
168021-01,0.16666666666666669,2018
168021-82,0.20000000000000004,2018
168038-11,1,2018
168080-14,0.5,2018
168092-92,0.3333333333333333,2018
168093-19,0.11479591836734696,2018
168093-46,0.15625,2018
168094-27,0.44000000000000006,2018
168097-06,0.195,2018
168116-41,1,2018
168127-84,1,2018
168128-02,1,2018
168156-37,1,2018
168158-08,1,2018
168160-24,0.5,2018
168160-33,0.18000000000000005,2018
168161-77,0.3333333333333333,2018
168162-13,0.16000000000000003,2018
168163-12,1,2018
168170-41,0.5,2018
168175-81,0.16049382716049382,2018
168181-30,1,2018
168181-57,1,2018
168189-40,0.5,2018
168189-49,0.375,2018
168190-21,0.08680555555555554,2018
168191-92,0.375,2018
168227-20,0.125,2018
168233-23,1,2018
168233-41,0.5555555555555556,2018
168237-91,1,2018
168264-55,1,2018
168268-33,0.5,2018
168269-05,1,2018
168274-27,1,2018
168274-63,0.2777777777777778,2018
168278-14,0.6600000000000001,2018
168278-50,1,2018
168279-49,1,2018
168282-10,1,2018
168284-44,1,2018
168345-91,0.3125,2018
168346-00,1,2018
168354-82,0.14000000000000004,2018
168365-44,1,2018
168374-08,1,2018
168382-99,1,2018
168402-34,0.3600000000000001,2018
168409-99,0.375,2018
168422-50,0.3333333333333333,2018
168471-82,0.5,2018
168496-93,1,2018
168507-19,0.5555555555555556,2018
168509-08,0.2066115702479339,2018
168509-53,0.5,2018
168513-22,1,2018
168522-40,1,2018
168558-13,0.11359999999999998,2018
168561-91,0.5555555555555556,2018
168565-15,0.375,2018
168565-24,1,2018
168590-98,0.06318974724101098,2018
168602-50,1,2018
168603-76,1,2018
168616-27,1,2018
168616-45,1,2018
168616-63,1,2018
168626-71,1,2018
168628-24,0.12000000000000002,2018
168633-10,0.5,2018
168637-78,0.5555555555555556,2018
168638-32,0.5,2018
168646-96,1,2018
168655-87,1,2018
168672-52,0.18518518518518517,2018
168676-93,0.5,2018
168681-70,0.16049382716049382,2018
168749-65,0.11242603550295861,2018
168750-91,0.15625,2018
168770-62,1,2018
168779-53,0.16049382716049382,2018
168785-38,0.21875,2018
168793-30,0.12426035502958582,2018
168817-69,1,2018
168819-85,1,2018
168819-94,1,2018
168820-12,0.5,2018
168824-80,1,2018
168849-28,1,2018
168850-63,0.12396694214876033,2018
168852-61,1,2018
168856-21,0.25,2018
168856-93,0.375,2018
168891-22,1,2018
168893-11,0.25,2018
168899-86,0.3333333333333333,2018
168901-39,1,2018
168935-50,0.25,2018
168937-75,1,2018
168966-73,1,2018
168967-09,0.22222222222222227,2018
168997-69,0.625,2018
169016-32,0.5510204081632654,2018
169021-99,0.5,2018
169051-96,1,2018
169055-11,1,2018
169062-49,1,2018
169075-45,0.25,2018
169077-70,1,2018
169127-74,1,2018
169128-55,1,2018
169146-10,0.2839506172839506,2018
169150-78,0.3333333333333333,2018
169152-04,0.18367346938775508,2018
169152-22,0.3333333333333333,2018
169181-92,0.5,2018
169192-00,0.375,2018
169197-13,0.5,2018
169202-53,1,2018
169251-85,0.5,2018
169278-85,1,2018
169312-24,0.28,2018
169351-93,0.3333333333333333,2018
169353-82,0.15625,2018
169370-29,1,2018
169377-40,1,2018
169389-01,0.375,2018
169397-56,0.5555555555555556,2018
169403-77,0.2777777777777778,2018
169412-68,0.5,2018
169464-25,1,2018
169466-86,0.375,2018
169498-45,0.1388888888888889,2018
169540-75,0.5555555555555556,2018
169560-10,0.1875,2018
169560-19,1,2018
169598-44,1,2018
169599-25,0.28,2018
169618-42,1,2018
169640-65,0.5,2018
169641-82,0.3333333333333333,2018
169642-00,0.1388888888888889,2018
169691-95,0.5,2018
169718-05,1,2018
169722-73,1,2018
169796-89,1,2018
169831-27,0.12000000000000002,2018
169834-78,0.13580246913580246,2018
169856-11,0.3333333333333333,2018
169862-50,1,2018
169864-93,1,2018
169865-02,1,2018
169865-11,1,2018
169868-98,1,2018
169869-43,1,2018
169873-93,0.5,2018
169913-17,0.25925925925925924,2018
169927-12,0.10069444444444445,2018
169928-65,0.21875,2018
169955-92,0.12960000000000002,2018
169957-36,1,2018
169958-17,0.5555555555555556,2018
169963-03,0.25,2018
169984-54,0.16000000000000006,2018
169986-43,0.5,2018
169991-02,0.3333333333333333,2018
169992-28,1,2018
169993-72,0.5,2018
169994-08,0.3333333333333333,2018
170001-19,0.5,2018
170005-24,1,2018
170006-23,1,2018
170046-10,1,2018
170053-39,0.04166302733863218,2018
170055-28,0.21883656509695287,2018
170057-80,1,2018
170084-35,0.14000000000000004,2018
170092-27,0.125,2018
170093-44,0.5,2018
170093-71,1,2018
170120-35,0.28,2018
170129-53,0.6800000000000002,2018
170151-76,1,2018
170155-63,1,2018
170164-99,0.3333333333333333,2018
170171-83,0.14049586776859505,2018
170208-73,0.3333333333333333,2018
170229-97,1,2018
170236-90,1,2018
170240-14,1,2018
170244-91,0.375,2018
170251-75,0.25,2018
170279-20,0.20000000000000004,2018
170280-28,1,2018
170307-55,0.5,2018
170323-12,1,2018
170341-03,0.5,2018
170365-69,1,2018
170365-78,0.25,2018
170388-19,0.375,2018
170398-18,0.1111111111111111,2018
170482-42,0.5,2018
170483-77,0.14285714285714285,2018
170529-58,0.20000000000000004,2018
170532-46,1,2018
170583-04,0.375,2018
170583-31,0.22559999999999994,2018
170601-58,1,2018
170616-79,0.25,2018
170619-22,0.3333333333333333,2018
170624-08,1,2018
170624-35,1,2018
170625-07,0.3333333333333333,2018
170665-84,1,2018
170668-63,1,2018
170671-96,0.28,2018
170685-37,0.3333333333333333,2018
170762-77,1,2018
170766-19,0.3333333333333333,2018
170777-26,1,2018
170795-08,0.25,2018
170825-95,0.3333333333333333,2018
170851-60,0.3333333333333333,2018
170857-00,0.3333333333333333,2018
170909-47,1,2018
170925-76,0.5,2018
170957-26,0.3333333333333333,2018
170957-35,1,2018
170961-67,0.16666666666666669,2018
170962-39,1,2018
170979-22,1,2018
170983-27,1,2018
171049-51,0.2222222222222222,2018
171072-64,0.21875,2018
171097-39,1,2018
171102-52,0.109375,2018
171280-27,1,2018
171636-49,1,2018
171756-10,1,2018
171777-07,1,2018
172228-42,0.14000000000000004,2018
172574-29,0.3061224489795918,2018
172574-92,0.6800000000000002,2018
172883-89,1,2018
173019-97,0.5,2018
173473-84,0.21875,2018
173509-66,0.3333333333333333,2018
173525-14,0.2222222222222222,2018
173533-51,1,2018
173538-55,1,2018
173822-05,0.14000000000000004,2018
174882-34,0.08444444444444445,2018
174891-52,0.375,2018
176055-76,1,2018
176139-55,0.1015625,2018
176603-23,1,2018
176634-10,0.5,2018
176829-85,1,2018
178234-03,0.5,2018
178294-15,0.5,2018
178312-87,0.20000000000000004,2018
178314-76,0.25,2018
178315-57,0.20000000000000004,2018
178317-91,0.52,2018
178356-25,0.05125000000000002,2018
178357-24,1,2018
178362-10,0.5,2018
178387-21,1,2018
178389-28,0.5555555555555556,2018
178396-66,1,2018
178397-02,1,2018
178403-05,0.44000000000000006,2018
178411-15,1,2018
178723-00,0.20000000000000004,2018
178725-61,0.18367346938775508,2018
178817-77,0.25,2018
178819-39,1,2018
178859-08,0.11111111111111113,2018
178876-72,0.5555555555555556,2018
178879-06,0.44000000000000006,2018
178896-79,1,2018
178929-91,1,2018
178941-16,0.5,2018
178971-49,1,2018
179009-38,1,2018
179073-64,0.5,2018
179078-41,0.375,2018
179085-25,0.125,2018
179113-24,1,2018
179129-44,1,2018
179129-53,1,2018
179175-34,0.18343195266272191,2018
179181-10,1,2018
179219-89,0.20000000000000004,2018
179225-47,0.30500000000000005,2018
179240-41,0.12717784698257723,2018
179263-00,0.20710059171597636,2018
179278-93,0.5555555555555556,2018
179281-45,1,2018
179326-63,1,2018
179343-64,0.5,2018
179376-13,0.125,2018
179389-45,1,2018
179412-22,0.2222222222222222,2018
179440-84,0.5555555555555556,2018
179440-93,0.07231404958677681,2018
179458-03,1,2018
179458-12,0.5555555555555556,2018
179463-07,1,2018
179467-84,1,2018
179486-65,1,2018
179487-73,0.10726643598615915,2018
179487-82,0.10726643598615915,2018
179487-91,0.11134235171696152,2018
179491-42,0.5,2018
179525-08,0.5,2018
179528-14,1,2018
179536-42,0.5,2018
179591-32,1,2018
179594-74,0.5,2018
179631-91,1,2018
179665-03,0.3333333333333333,2018
179710-12,1,2018
179739-10,1,2018
179749-90,1,2018
179753-23,0.28,2018
179770-87,0.18367346938775508,2018
179783-20,1,2018
179810-38,1,2018
179826-31,1,2018
179862-67,1,2018
179863-93,1,2018
179864-02,0.25,2018
179878-60,1,2018
179900-29,0.5555555555555556,2018
179904-43,0.3333333333333333,2018
179919-82,0.25,2018
179924-95,1,2018
179936-02,1,2018
179952-22,0.28,2018
180166-60,0.44000000000000006,2018
180215-56,1,2018
180260-38,1,2018
180267-49,0.5555555555555556,2018
180269-47,0.5,2018
180282-34,1,2018
180307-81,0.25,2018
180342-01,0.18367346938775508,2018
180347-95,1,2018
180374-59,1,2018
180386-29,1,2018
180398-62,0.07621671258034894,2018
180417-43,0.3333333333333333,2018
180422-74,1,2018
180422-92,0.38775510204081637,2018
180445-24,0.5,2018
180451-09,0.28,2018
180467-38,0.2777777777777778,2018
180511-66,0.5,2018
180514-81,0.3333333333333333,2018
180514-90,0.35802469135802467,2018
180545-77,0.5,2018
180551-80,0.20000000000000004,2018
180559-27,0.5,2018
180565-75,1,2018
180703-18,0.16666666666666669,2018
180760-15,0.625,2018
180795-07,0.20000000000000004,2018
180815-05,0.375,2018
180860-23,0.14285714285714285,2018
180867-34,1,2018
180889-93,0.13580246913580246,2018
180890-20,0.2653061224489796,2018
181002-25,1,2018
181008-73,0.22222222222222227,2018
181009-27,0.11909262759924387,2018
181043-74,0.2,2018
181048-87,0.375,2018
181106-65,0.5,2018
181121-32,0.3333333333333333,2018
181124-11,1,2018
181124-56,0.5,2018
181143-91,1,2018
181162-54,1,2018
181216-45,1,2018
181217-89,1,2018
181234-45,1,2018
181235-44,1,2018
181267-30,0.375,2018
181279-45,0.6533333333333335,2018
181362-25,0.2222222222222222,2018
181403-83,0.16049382716049382,2018
181418-32,1,2018
181427-59,0.25,2018
181504-36,0.2777777777777778,2018
181590-04,1,2018
181594-18,1,2018
181595-44,0.5,2018
181596-52,0.6800000000000002,2018
181615-33,0.20987654320987653,2018
181619-56,1,2018
181649-44,0.375,2018
181685-53,1,2018
181686-52,1,2018
181686-97,1,2018
181700-29,0.3600000000000001,2018
181725-49,0.22448979591836732,2018
181729-36,0.3333333333333333,2018
181753-39,1,2018
181797-13,0.22448979591836732,2018
181808-47,0.5,2018
181824-13,0.14285714285714285,2018
181872-37,0.33333333333333337,2018
181916-83,1,2018
181918-00,1,2018
181922-14,1,2018
181926-82,0.3333333333333333,2018
181984-87,0.1111111111111111,2018
182002-51,1,2018
182004-58,1,2018
182025-10,1,2018
182080-00,0.15625,2018
182096-47,0.3333333333333333,2018
182096-83,0.5,2018
182137-42,1,2018
182138-14,1,2018
182190-43,1,2018
182193-13,1,2018
182193-58,0.20888888888888893,2018
182194-48,1,2018
182200-96,1,2018
182219-95,0.5,2018
182232-73,1,2018
182232-91,1,2018
182274-04,0.5,2018
182276-56,1,2018
182276-65,1,2018
182284-57,1,2018
182292-04,1,2018
182298-16,1,2018
182350-36,1,2018
182350-45,1,2018
182355-40,1,2018
182413-54,1,2018
182427-49,0.3333333333333333,2018
182430-55,0.5,2018
182433-16,1,2018
182444-68,1,2018
182462-95,0.31200000000000006,2018
182465-02,0.3333333333333333,2018
182466-10,1,2018
182468-08,1,2018
182491-03,0.3333333333333333,2018
182495-08,1,2018
182527-66,0.3333333333333333,2018
182530-81,0.1111111111111111,2018
182531-71,1,2018
182546-20,1,2018
182558-53,1,2018
182559-25,1,2018
182562-49,0.5,2018
182563-30,1,2018
182580-31,0.5,2018
182587-42,0.3333333333333333,2018
182602-27,1,2018
182617-48,0.5,2018
182618-83,1,2018
182634-04,1,2018
182637-64,0.12396694214876033,2018
182639-71,1,2018
182639-80,1,2018
182655-64,0.5,2018
182674-27,1,2018
182675-98,0.375,2018
182683-72,0.5,2018
182893-24,1,2018
182895-85,1,2018
182897-38,0.16666666666666669,2018
183000-61,1,2018
183000-79,1,2018
183018-97,1,2018
183027-16,0.5555555555555556,2018
183061-36,1,2018
183086-11,0.5,2018
183172-60,1,2018
183173-95,0.5,2018
183174-85,0.25,2018
183197-80,0.2777777777777778,2018
183210-58,0.10000000000000003,2018
183211-93,1,2018
183214-18,0.5,2018
183284-83,1,2018
183296-98,0.5,2018
183298-78,1,2018
183302-20,0.25,2018
183317-14,0.20000000000000004,2018
183318-04,1,2018
183321-73,1,2018
183358-27,0.375,2018
183359-08,0.5,2018
183362-41,1,2018
183363-13,1,2018
183375-73,0.3333333333333333,2018
183403-45,0.5,2018
183408-04,0.25,2018
183414-16,1,2018
183414-97,1,2018
183416-86,1,2018
183506-14,1,2018
183692-98,0.2222222222222222,2018
183715-30,1,2018
183747-97,1,2018
183793-06,1,2018
183793-51,1,2018
183799-00,0.5,2018
183818-62,1,2018
183844-54,1,2018
183847-87,0.22448979591836732,2018
183863-98,1,2018
183882-61,1,2018
183882-70,0.20000000000000004,2018
183883-51,1,2018
183936-52,1,2018
183968-02,0.375,2018
183990-07,1,2018
183990-70,0.6600000000000001,2018
184014-10,0.20987654320987653,2018
184053-88,1,2018
184072-87,1,2018
184072-96,1,2018
184073-68,1,2018
184097-26,1,2018
184118-95,1,2018
184121-92,1,2018
184169-53,0.5,2018
184170-88,0.25,2018
184197-07,1,2018
184229-92,0.346938775510204,2018
184287-25,1,2018
184298-23,0.375,2018
184298-32,0.5,2018
184301-65,0.25925925925925924,2018
184301-74,0.5,2018
184302-10,0.22448979591836732,2018
184321-09,1,2018
184380-04,1,2018
184448-53,1,2018
184476-79,1,2018
184481-74,0.3333333333333333,2018
184503-16,1,2018
184544-20,1,2018
184580-56,1,2018
184581-55,1,2018
184608-82,0.44,2018
184622-41,0.12000000000000005,2018
184644-37,0.5555555555555556,2018
184644-73,1,2018
184674-79,1,2018
184685-50,1,2018
184802-23,1,2018
184803-49,0.375,2018
184808-26,1,2018
184839-49,0.5,2018
184927-51,1,2018
184944-07,1,2018
185007-52,1,2018
185025-52,0.375,2018
185079-52,0.5,2018
185103-73,1,2018
185138-74,0.5,2018
185173-84,0.25,2018
185184-46,0.3333333333333333,2018
185194-90,1,2018
185216-05,1,2018
185285-35,1,2018
185301-10,1,2018
185329-45,0.5,2018
185377-87,1,2018
185485-96,0.25,2018
185491-63,1,2018
185493-43,1,2018
185512-69,0.13580246913580246,2018
185512-96,1,2018
185513-41,1,2018
185529-88,1,2018
185554-18,0.5,2018
185578-84,1,2018
185578-93,1,2018
185579-02,1,2018
185590-63,1,2018
185643-73,0.375,2018
185667-76,0.26530612244897955,2018
185744-80,1,2018
185750-29,0.18343195266272194,2018
185752-90,1,2018
185819-14,1,2018
185871-70,1,2018
185886-37,0.3333333333333333,2018
185891-41,0.13799621928166347,2018
185923-54,0.5,2018
186006-97,1,2018
186013-45,1,2018
186022-36,1,2018
186024-97,0.5,2018
186026-86,0.3333333333333333,2018
186151-06,0.14285714285714285,2018
186213-16,1,2018
186260-95,1,2018
186287-23,0.3333333333333333,2018
186297-49,1,2018
186307-03,1,2018
186316-03,1,2018
186333-22,1,2018
186380-83,1,2018
186397-75,1,2018
186400-09,0.5,2018
186402-16,1,2018
186445-00,1,2018
186569-47,1,2018
186569-92,1,2018
186571-63,0.25,2018
186600-43,1,2018
186648-04,0.375,2018
186648-31,1,2018
