Investor_Id,hhi,year,status
51435-46,0.28125,2014,0.2930337375970648
51441-85,0.12320000000000002,2014,-3.5989574189076707
51448-87,0.10204081632653061,2014,0.5801524991072442
51463-18,1,2014,0
51464-53,0.5555555555555556,2014,0.00393405281038539
51468-67,0.1146384479717813,2014,-0.8122058670205838
51468-94,0.057851239669421475,2014,0.25519091094542196
51469-48,0.14792899408284027,2014,0
51472-45,0.11500000000000005,2014,-0.18123851129576224
51472-63,0.13348765432098766,2014,0.8931315792409553
51472-99,0.1264,2014,0
51477-67,0.19387755102040818,2014,4.19342175634692
51477-76,0.125,2014,0.00393405281038539
51478-39,0.12382934443288243,2014,0
51480-28,0.18714555765595464,2014,-0.01719081900337256
51485-32,0.20000000000000004,2014,0
51491-98,0.1484375,2014,0
51493-87,0.14049586776859505,2014,0
51500-08,0.15702479338842973,2014,0.6389949926119141
51500-35,0.33333333333333337,2014,0
51501-07,0.19444444444444448,2014,0
51501-97,0.07396449704142011,2014,3.053763811431894
51505-39,0.25,2014,0
51507-64,0.2222222222222222,2014,0.3612423881842719
51508-72,0.1328125,2014,-0.7258733454066112
51508-99,0.13494809688581316,2014,-2.415955894581554
51529-33,0.13888888888888892,2014,0
51533-83,0.07020408163265307,2014,1.7679046459258685
51540-85,0.18000000000000002,2014,1.9205525916590371
51552-19,0.18055555555555558,2014,0.15482357234448646
51566-05,0.11328125,2014,0.6150612125529542
51567-58,0.18055555555555552,2014,0.6741977002294725
51577-30,0.3125,2014,0.5722070742598079
51586-39,0.11458333333333331,2014,-0.4405841840493431
51594-22,0.1412742382271468,2014,0.7482853828777967
51595-21,0.06114398422090731,2014,-0.5647184984777008
51599-53,0.10204081632653059,2014,-2.2245843787698365
51612-22,1,2014,0
51618-52,0.5,2014,0
51625-09,0.08636836628511968,2014,1.0118665477174515
51625-27,0.079550187421907545,2014,0
51625-90,0.061507936507936505,2014,0.4987606258368148
51629-14,0.28125,2014,-0.6128420227438163
51631-48,0.09948979591836735,2014,1.5647259137206997
51638-59,0.38,2014,1.1736737945805806
51639-67,0.08380575097329421,2014,-1.6903379522339697
51639-76,0.04912780348878603,2014,-1.0303182353212417
51639-94,0.08740740740740742,2014,0
51640-48,0.1527777777777778,2014,-1.3682766430562072
51640-57,0.5555555555555556,2014,0
51653-62,0.11418685121107267,2014,0.5234145526075386
51654-16,0.1493383742911153,2014,0.0039340528103940795
51655-96,0.18055555555555558,2014,-0.8835036890416497
51661-18,0.1002066115702479,2014,0.5670988386117535
51663-16,0.09342560553633218,2014,-0.814482195080706
51669-64,0.30612244897959184,2014,0.8611294878362169
51670-09,0.20000000000000004,2014,-1.8080328681257802
51675-76,0.375,2014,-0.43069410592027113
51681-16,0.5,2014,0.2463819400283402
51681-25,0.3877551020408163,2014,0.13854164983883133
51686-20,0.12208504801097392,2014,-1.8224900051013169
51691-87,0.13636363636363633,2014,0.6154439517252476
51692-05,0.44000000000000006,2014,0
51692-32,0.3061224489795918,2014,0
51696-19,0.375,2014,0
51700-69,0.07638888888888888,2014,0.07868105620761147
51702-67,0.08599242833964303,2014,1.8634455474660752
51709-96,0.12888888888888891,2014,0.3540841383144214
51721-12,0.07851239669421486,2014,0
51733-00,0.25925925925925924,2014,0.7141144726829399
51733-90,0.5,2014,0
51734-08,0.09090909090909093,2014,-5.515773234810605
51738-58,0.10204081632653059,2014,1.4131387618626374
51752-98,1,2014,0
51755-50,0.0676801332778009,2014,-0.017447429072492773
51756-04,0.18367346938775508,2014,0.6039079182698804
51762-25,0.08572964256920179,2014,-2.0217859791861645
51763-51,0.10000000000000003,2014,0
51768-10,0.06435911303407248,2014,-2.87814069369694
51779-44,0.08444444444444445,2014,0.37938115765787883
51779-53,0.1288888888888889,2014,0
51779-71,0.40625,2014,-0.32528879500987906
51781-42,0.375,2014,-0.39101398078049976
52107-58,0.06849315068493148,2014,-0.3862047114910982
52123-96,1,2014,1.0819191043276955e-14
52129-99,0.08444444444444445,2014,-2.354951464378197e-14
52135-93,0.19526627218934914,2014,-0.30675992625853693
52136-74,0.16049382716049382,2014,0.4511170372820803
52136-92,0.16666666666666669,2014,0.1590856020839255
52137-01,0.5,2014,0
52148-44,0.5,2014,-2.0814949797205573
52149-25,0.25,2014,0
52153-84,0.07831598008148481,2014,-0.4249701354836262
52157-71,0.140625,2014,0.6534327950798335
52162-93,0.123046875,2014,0.010883575154560602
52163-20,0.12000000000000001,2014,-1.887719203644193
52166-62,0.04342653182629386,2014,-7.40165561365869e-15
52171-66,0.375,2014,0.11439903560034996
52173-28,0.06883339939225784,2014,-2.6062714436641836
52180-48,1,2014,0
52180-75,0.25,2014,0
52184-71,0.09259259259259259,2014,1.094404466822874
52188-67,0.20000000000000004,2014,-0.0637492085925022
52195-24,0.1481481481481482,2014,-0.19353240270852182
52196-50,0.1796875,2014,3.2129577503768014e-15
52202-35,0.12000000000000001,2014,0
52202-44,0.18518518518518517,2014,8.111697468777617
52204-87,0.09465020576131686,2014,0
52206-58,0.28,2014,1.528783167026106
52206-94,0.1875,2014,-2.498210850851568
52211-62,0.14049586776859505,2014,9.763920567017838
52225-66,0.1301775147928994,2014,0.14747387560413128
52225-75,0.16444444444444448,2014,0.0400236949125872
52233-76,0.21875,2014,0
52237-72,0.2222222222222222,2014,0
52239-34,0.10190664036817881,2014,1.2027007431481583e-14
52242-13,0.375,2014,0
52242-22,0.1326530612244898,2014,0
52247-89,0.20415224913494812,2014,-1.4354465517231292
52248-52,0.16049382716049382,2014,0
52255-72,0.4375,2014,0
52267-69,0.14876033057851235,2014,-2.3309425036204045e-14
52272-28,0.0719782707107288,2014,-2.0579050040480613
52274-89,0.16666666666666669,2014,-1.3093155687390592
52284-34,1,2014,0.17171606981652338
52284-61,0.625,2014,0
52284-70,0.17346938775510204,2014,-0.13738609727837972
52287-04,0.5,2014,0
52296-76,0.09495844875346264,2014,-1.8768482754224467
52298-92,0.06213017751479291,2014,0
52304-50,0.1292517006802721,2014,0.08061479727914238
52320-25,0.15570934256055363,2014,0.3244186009848055
52337-44,0.20987654320987653,2014,-0.2831876076690094
52339-60,0.25,2014,-0.7637919734925057
52341-67,0.16666666666666669,2014,0
52343-92,0.44000000000000006,2014,0.00393405281038539
52344-19,0.3827160493827161,2014,-0.022030695738171274
52348-33,0.20000000000000004,2014,-0.7801162664354743
52348-42,0.12426035502958582,2014,-6.644857491146477e-15
52353-46,0.0770512286547272,2014,0.8063028824341169
52353-55,0.375,2014,0
52359-49,0.08843537414965985,2014,-0.270263335404727
52360-57,0.2307692307692308,2014,0.00393405281038539
52363-99,0.08875739644970417,2014,0
52364-44,0.1875,2014,0
52365-70,0.20000000000000004,2014,-1.837778546486048
52367-23,0.25,2014,0
52370-29,0.05610393380751921,2014,-0.25681951985513707
52372-45,0.5555555555555556,2014,0
52373-26,0.09787588504789671,2014,0
52384-06,0.25,2014,0
52384-42,0.25,2014,0
52390-00,0.5,2014,10.456190963987092
52498-99,0.16666666666666669,2014,-1.8066653386695328
52506-82,0.06611570247933884,2014,-3.8165335333764377e-14
52507-54,0.5,2014,0.18313737017120205
52507-90,0.13999999999999999,2014,0.024957956439739866
52508-08,0.44,2014,0
52514-20,0.125,2014,0.6306532327307688
52524-82,0.08203125,2014,0.8467479197352843
52563-79,0.28,2014,0
52567-03,0.14285714285714285,2014,0.8173214485601568
52575-04,0.17355371900826447,2014,0.08216476086387492
52577-38,0.1875,2014,-0.8394021427815175
52577-92,0.21500000000000002,2014,-1.2281199411573103
52579-18,0.16000000000000006,2014,-1.9644959034299396
52588-54,0.20000000000000004,2014,0
52589-44,0.08418367346938777,2014,-1.3142931594171985
52589-98,0.10743801652892562,2014,0
52604-38,0.10453648915187376,2014,1.658392305837469e-16
52604-65,0.1111111111111111,2014,0.514926764847877
52604-74,0.18343195266272191,2014,0.821774322812701
52606-36,0.15625,2014,0
52618-96,0.13573407202216067,2014,1.4541502364267456
52642-09,0.20408163265306123,2014,0
52643-71,0.25,2014,0.9505052101124803
52646-23,0.10526315789473684,2014,-0.4850542833164062
52648-93,0.1527777777777778,2014,0.007868105620794033
52649-11,0.08625817965496727,2014,-7.723002880433023e-15
52653-25,0.10491493383742917,2014,-0.043160101705436514
52654-87,0.16000000000000006,2014,-1.512405431579277
52678-36,0.28,2014,0
52681-42,0.11111111111111108,2014,0.00393405281038539
52683-58,0.5,2014,10.199533570787171
52685-74,0.12444444444444443,2014,-0.7785400072051001
52687-99,0.375,2014,0
52688-71,0.24000000000000007,2014,0
52689-16,0.6800000000000002,2014,0.00786810562077078
52697-53,0.52,2014,0
52698-52,0.19526627218934914,2014,-9.842053541995838e-14
52703-74,0.5555555555555556,2014,0
52725-16,0.07439446366782006,2014,-0.1037675262764583
52742-89,1,2014,0
52743-52,0.5555555555555556,2014,0
52748-83,0.28,2014,0
52751-80,0.09375,2014,0
52753-96,0.08677685950413219,2014,0.2977648376431145
52755-85,0.5,2014,0
52757-74,0.5,2014,0
52758-10,0.16049382716049382,2014,0
52773-04,0.1220850480109739,2014,-0.38776615145166377
52774-75,0.1171875,2014,0.7895514044040415
52775-83,0.06509695290858723,2014,0.7657594188512257
52791-40,0.06640625,2014,-4.977537185069489e-15
52791-85,0.5,2014,0
52815-70,0.07433475102563133,2014,1.2605624049759787
52819-93,0.10034602076124567,2014,0
52827-67,0.058461538461538454,2014,-1.8430039726271887
52830-64,0.5555555555555556,2014,0.8132272828406838
52833-25,0.05186777747917222,2014,-0.9764959295314359
52833-34,0.056689342403628086,2014,-0.40595432811689774
52838-74,0.2839506172839506,2014,0
52858-63,0.244,2014,-0.30806695421483626
52869-52,0.09333333333333334,2014,0
52871-23,0.20987654320987653,2014,0.16777501961254906
52871-95,0.22222222222222227,2014,0
52873-03,0.26530612244897955,2014,-2.723242553225386
52874-92,0.11205168188906216,2014,-0.765049757810203
52899-04,0.20000000000000004,2014,0
52902-10,0.1284722222222222,2014,0.00393405281038539
52912-00,0.1033057851239669,2014,-0.40389898525448714
52913-08,0.09750566893424033,2014,0
52916-50,0.06666666666666668,2014,1.447084152547988
52917-22,0.08641975308641975,2014,0.564261485171237
52925-23,0.10344827586206896,2014,2.2734001515928584
52930-27,0.18367346938775508,2014,0
52968-70,0.2653061224489796,2014,0
52970-68,0.30612244897959184,2014,0
52981-12,0.14285714285714285,2014,0
52984-99,0.16213151927437638,2014,0.003934052810297037
53002-18,0.16000000000000003,2014,0.839645396163173
53003-26,0.19008264462809915,2014,0
53010-91,0.3125,2014,-1.4541057943301732
53015-77,0.24444444444444444,2014,1.0069557843980366
53228-80,0.23611111111111116,2014,0
53279-47,0.21777777777777776,2014,-2.522909413320985
53279-74,0.07653061224489796,2014,0.00786810562077078
53281-27,0.3055555555555556,2014,0
53284-51,0.0471146822498174,2014,-0.390201882568859
53301-16,0.3491124260355029,2014,0
53315-65,0.16049382716049382,2014,-2.8563077670920833
53316-37,0.14681440443213295,2014,1.9380848327746316
53324-20,0.07716049382716052,2014,0.39177437977697216
53325-55,0.10396975425330819,2014,-1.1270993605353068e-15
53326-54,0.20639999999999997,2014,2.555491385131536
53327-17,0.07958477508650517,2014,0.00393405281038539
53329-24,0.3553719008264462,2014,-3.9497471321877784
53330-14,0.5,2014,0.7816241779263353
53333-02,0.17283950617283955,2014,1.1303482747054652
53333-83,0.10317460317460315,2014,-1.4755694292231354
53335-90,0.18518518518518517,2014,0
53336-17,0.1640625,2014,-1.8290989528146195
53345-35,0.17146776406035663,2014,0.1330371937211928
53345-44,0.10959999999999999,2014,-0.3002121349402157
53346-25,0.42857142857142855,2014,1.2608207700329772
53347-78,0.18367346938775508,2014,0
53360-02,0.26388888888888884,2014,0
53366-41,0.14285714285714285,2014,-1.1058810375383386
53366-50,0.13777777777777778,2014,0
53369-02,0.3125,2014,1.3713717393205729
53395-75,0.25,2014,0
53398-54,0.08641975308641973,2014,0.16329223998545078
53399-98,0.1875,2014,0.3914101158428138
53403-58,0.16666666666666669,2014,0.19532723601945187
53406-01,0.5555555555555556,2014,0
53407-63,0.08390022675736959,2014,0.00393405281038539
53414-56,0.375,2014,0
53430-22,0.5555555555555556,2014,0.8406733983751209
53437-15,0.16796875,2014,6.004802989836849e-15
53437-60,0.20987654320987653,2014,0.00786810562077078
53443-09,0.12925170068027209,2014,1.0960363811286016
53450-56,0.4375,2014,0
53451-01,0.09333333333333334,2014,0.1422922691826355
53451-10,0.22222222222222227,2014,0.003934052810387147
53452-18,0.06955435235318616,2014,6.472097218452873e-14
53452-81,0.11153119092627597,2014,1.4233069299601773
53456-77,0.5,2014,0
53465-95,0.5,2014,0.00393405281038539
53476-93,0.16000000000000003,2014,-2.1138969414311646
53480-53,0.3333333333333333,2014,0
53482-87,0.38775510204081637,2014,0
53483-86,0.5,2014,0
53486-65,0.09465020576131684,2014,1.089247167221344
53487-28,0.0859375,2014,0
53498-35,0.25,2014,0
53503-93,0.40277777777777785,2014,0.08633294006759742
53506-36,0.2222222222222222,2014,0
53509-60,0.2346938775510204,2014,0.04769235790016376
53512-30,0.28,2014,0
53518-78,0.5,2014,0
53521-48,0.18055555555555558,2014,0
53524-09,1,2014,0
53527-24,0.1571279916753382,2014,0
53538-22,0.12244897959183672,2014,0
53539-93,0.1328125,2014,-2.1486144058757173
53564-95,0.5,2014,0
53565-13,0.23611111111111116,2014,0
53571-07,0.18343195266272194,2014,0.00786810562077078
53583-22,0.5,2014,0
53592-76,0.13580246913580246,2014,0
53601-22,0.1111111111111111,2014,-0.5331288807542082
53605-81,0.13580246913580246,2014,0.03821651301519439
53617-87,0.2777777777777778,2014,0
53618-59,0.11111111111111113,2014,0.3708255206638069
53619-76,0.28,2014,0
53635-96,0.21875,2014,0
53639-56,0.2066115702479339,2014,-0.09495930387852977
53641-36,0.1328125,2014,0.2846905056261811
53656-12,0.14236111111111108,2014,0
53670-61,0.12000000000000005,2014,5.970470204780756
53684-38,0.20987654320987653,2014,-1.1885336471864088e-14
53684-47,1,2014,0
53687-62,0.22222222222222227,2014,-1.9764191512127984e-14
53707-15,0.04004299919376512,2014,0.39431433337427707
53715-43,0.076416015625,2014,-1.2865445133943028
53721-37,0.6094674556213019,2014,0.050018671446415405
53733-61,0.44000000000000006,2014,0
53737-66,0.28,2014,-1.8556802067429525
53738-11,0.168,2014,0.0404645431925989
53770-42,0.09917355371900827,2014,0
53775-82,0.16666666666666669,2014,0
53782-03,0.20000000000000004,2014,0
53788-78,0.10222222222222227,2014,1.4051140864499565
53788-87,0.13494809688581316,2014,0.8603436624270088
53790-31,0.375,2014,1.1771444786775518
53794-27,0.3333333333333333,2014,0
53802-64,0.1481481481481482,2014,1.0274551094331719
53803-99,0.375,2014,0
53804-17,0.06327160493827161,2014,2.7894798707964585
53805-43,1,2014,0
53811-01,0.5,2014,-0.2096363217049871
53811-28,0.15625,2014,0
53816-05,0.0657596371882086,2014,0
53830-54,0.0836734693877551,2014,0.015736211241554585
53849-62,0.625,2014,0
53858-62,0.06494305940289316,2014,0.4711657100846682
53863-84,0.3099173553719008,2014,-2.1085547116522374
53865-28,0.14285714285714285,2014,0
53882-02,0.12110726643598616,2014,0
53885-26,0.14177693761814741,2014,0.06336537162762103
53897-32,0.4166666666666667,2014,1.106094567106996
53906-41,0.05577256944444446,2014,-0.4988350793477725
53920-36,0.1171875,2014,0
53940-61,0.1875,2014,0.4409104888242728
53941-06,0.28,2014,0
53961-94,0.12809917355371897,2014,0.04706813183858833
53967-52,0.0634765625,2014,0.4972967630639663
53969-41,0.07266435986159168,2014,0.00393405281038539
53974-45,0.18367346938775508,2014,0.00393405281038539
53974-99,0.18559556786703602,2014,0.319885292401885
53975-26,0.03321256038647344,2014,0.6354609958017852
53980-21,0.0926118626430801,2014,0.8938711233678609
53991-55,0.2777777777777778,2014,0
53992-27,0.15311909262759923,2014,0.03731340935165664
53997-76,0.6055363321799309,2014,1.111312512834856
54013-69,0.625,2014,1.4569219930082533
54023-95,0.13609467455621305,2014,0.730857958999168
54033-49,0.15555555555555556,2014,0.00393405281038539
54041-86,0.13609467455621305,2014,-3.96833916881798e-14
54068-23,0.1875,2014,-0.9105532450005589
54079-75,0.07421875,2014,1.0517901445674007
54083-62,0.07500000000000004,2014,0.16383162546910138
54084-97,0.1377777777777778,2014,0.6027827615850099
54086-14,0.1288888888888889,2014,0.30247035899334157
54094-15,0.10874999999999999,2014,-1.573059162705134
54096-40,0.5555555555555556,2014,0
54106-66,0.11000000000000001,2014,1.9644322668555658
54117-64,0.5,2014,0
54134-74,0.07358024691358027,2014,1.476925809640146e-14
54150-49,0.22222222222222227,2014,0
54161-29,0.1419753086419753,2014,0
54169-03,0.06765432098765434,2014,-0.31817032342610857
54172-63,0.2662721893491124,2014,-0.034619664731430695
54184-51,0.3600000000000001,2014,0
54192-61,0.1264,2014,-0.2930869343736543
54195-40,0.14285714285714288,2014,-2.467852416821629
54195-67,0.2222222222222222,2014,0
54197-38,0.07297830374753449,2014,-0.41700959790077496
54206-74,0.5,2014,1.9349840736958726
54207-19,0.10414346179550013,2014,1.8459237149824421
54220-69,0.07438016528925617,2014,0.00786810562077078
54239-95,0.3333333333333333,2014,-0.371185077321051
54247-15,1,2014,0
54248-59,0.25,2014,1.2467837137502762
54265-69,0.5,2014,0
54266-59,0.1530612244897959,2014,-0.832858908233324
54287-83,0.19753086419753085,2014,-2.070244891348916
54305-83,0.12802768166089967,2014,0.04144665859316498
54312-67,0.25,2014,-2.836927595996195
54316-27,0.3333333333333333,2014,0.00393405281038539
54321-67,0.17355371900826447,2014,0.7250644008965138
54342-19,0.3333333333333333,2014,0
54344-62,0.09333333333333334,2014,0.00786810562077078
54345-25,0.10416666666666664,2014,-0.0818651678526566
54346-78,0.18367346938775508,2014,0
54365-95,0.22222222222222227,2014,0
54366-94,0.5,2014,0
54367-21,0.14285714285714285,2014,0
54378-64,0.06640625,2014,3.1270566492341536
54381-97,0.18367346938775508,2014,0.06294484496618089
54382-33,0.5,2014,0
54383-77,0.3333333333333333,2014,-0.7840518265068398
54393-31,0.16666666666666669,2014,0.00393405281038539
54400-78,0.11111111111111113,2014,-0.5719713246464667
54402-76,0.3333333333333333,2014,-1.4815490887779863
54413-38,0.25,2014,0
54417-97,1,2014,0
54419-50,1,2014,0
54440-65,0.18518518518518517,2014,-0.08625494513101442
54447-58,1,2014,0
54468-28,0.1045918367346939,2014,0
54482-95,0.11242603550295861,2014,0.10106368068147956
54497-26,0.12000000000000005,2014,0
54503-74,0.08367626886145403,2014,0
54508-06,0.20000000000000004,2014,0
54510-58,0.17460317460317468,2014,0.00393405281038539
54520-03,0.06172388604821039,2014,-0.5317316459239834
54540-82,0.06597222222222222,2014,0.22530907981743661
54546-58,0.11418685121107267,2014,0
54556-57,0.09101725163593097,2014,-3.3129833803373186e-14
54561-88,0.3333333333333333,2014,0
54562-06,1,2014,0
54563-77,0.15625,2014,0
54581-86,0.125,2014,0.003934052810378419
54582-22,1,2014,0
54582-49,0.20775623268698062,2014,0.03147242248309744
54582-85,0.18367346938775508,2014,0
54587-71,0.4319526627218936,2014,0
54588-07,0.109375,2014,-0.11447210991852624
54588-52,0.5555555555555556,2014,-3.73022735682574
54589-06,0.25,2014,0.00393405281038539
54589-15,0.08160000000000005,2014,0.39542828866278457
54595-36,0.17159763313609472,2014,-0.5712717113681055
54597-34,0.5555555555555556,2014,0
54603-91,0.17159763313609472,2014,1.8632034008281662
54604-63,0.25,2014,0
54605-08,0.2222222222222222,2014,0
54613-63,0.18367346938775508,2014,0
54613-90,0.1616,2014,-0.7608971962731903
54619-03,1,2014,0
54623-44,0.18518518518518517,2014,0
54625-87,0.111328125,2014,-1.1452089150382057
54637-84,1,2014,0
54644-95,0.25,2014,0
54660-43,0.07638888888888888,2014,-0.13185780891855353
54660-52,0.20000000000000004,2014,0
54662-95,0.2231404958677686,2014,-0.798117373228385
54669-52,0.1388888888888889,2014,-1.6209302943790316
54673-30,0.1796875,2014,-0.6360236538048887
54677-62,0.1111111111111111,2014,0
54690-22,0.07000000000000002,2014,-5.03002358081257
54704-62,0.08343749999999997,2014,-0.8532769421537277
54725-05,0.4437869822485207,2014,0.00393405281038539
54726-76,0.054183813443072694,2014,0
54746-20,0.16666666666666669,2014,0
54770-68,0.12110726643598616,2014,0
54775-00,0.22222222222222227,2014,-1.3795976790105207
54796-24,1,2014,0
54799-21,0.25,2014,0
54808-39,1,2014,0.03970332123550821
54810-82,0.17355371900826447,2014,0.01573621124148081
54812-17,0.09183673469387756,2014,0.003934052810380371
54828-46,0.7222222222222223,2014,0
54836-29,0.2839506172839506,2014,-1.135061999412116
54840-88,0.15702479338842976,2014,-0.5198778961808798
54841-42,0.08357988165680477,2014,1.2976364705016215
54843-67,0.09342560553633217,2014,-1.871683924397364e-14
54845-92,0.26530612244897955,2014,0
54846-82,0.1484375,2014,0.015736211241551327
54855-55,0.30612244897959184,2014,0
54855-64,0.140625,2014,0
54857-80,0.28,2014,-0.6614538885422013
54858-70,0.16500000000000004,2014,-3.11611743237302e-14
54872-65,0.22222222222222227,2014,6.505491189198753e-14
54880-12,0.12222222222222222,2014,-2.530309026659647e-14
54882-01,0.12000000000000002,2014,0.007868105620797169
54883-36,0.12808641975308643,2014,0.20174132175975779
54886-96,0.056461494957111856,2014,-0.1460665266916584
54889-93,0.22222222222222227,2014,0.0039340528104086425
54890-38,1,2014,0
54892-09,0.08179012345679014,2014,-0.7314678132095243
54898-93,0.22448979591836732,2014,0.8338294442774671
54899-74,0.08506616257088846,2014,1.2629232901677592
54941-95,0.28,2014,0
54942-85,0.14000000000000007,2014,0
54952-75,0.1875,2014,0
54978-76,0.375,2014,0
55003-69,0.04774305555555553,2014,-0.008465592304291274
55034-02,0.3333333333333333,2014,0
55055-17,0.2222222222222222,2014,0
55090-90,0.13265306122448978,2014,-3.8992812950284326
55094-14,0.5,2014,0
55111-78,0.3125,2014,-1.0215457695779595
55117-63,0.1597633136094675,2014,1.2174625486400303
55118-53,0.25,2014,0.00393405281038539
55121-14,0.25,2014,0
55122-85,0.5,2014,0
55123-03,0.13580246913580246,2014,0.48839790528254406
55123-21,0.06574394463667824,2014,0.48839790528249505
55133-47,1,2014,0.00786810562077078
55137-43,0.20000000000000004,2014,0
55156-33,0.14049586776859505,2014,0.07868105620761147
55161-46,0.05078125,2014,0.5116872429730276
55162-36,0.09155766944114148,2014,-0.6411920375250866
55182-97,0.16000000000000003,2014,0
55214-02,0.36288088642659266,2014,0
55224-82,0.125,2014,0.01573621124154156
55254-70,0.20987654320987653,2014,-0.11044199345983244
55254-79,0.1377551020408163,2014,-5.534763340261471e-15
55261-00,0.0895274696480043,2014,3.1003158629943165e-14
55271-44,0.08218277449046678,2014,-8.806476250949405e-14
55278-01,0.14285714285714285,2014,0
55282-06,0.22448979591836732,2014,0
55285-66,0.20000000000000004,2014,0
55296-37,0.1527777777777778,2014,-0.10323660022833624
55325-26,0.20000000000000004,2014,0.00786810562077078
55329-67,0.16666666666666669,2014,0
55329-94,0.22000000000000008,2014,-2.642674065164645
55333-18,0.12396694214876033,2014,0
55333-36,0.16666666666666669,2014,0.14403992917268013
55333-81,1,2014,0
55338-67,0.3333333333333333,2014,0.00393405281038539
55346-14,0.2603305785123966,2014,2.223788383345544
55346-23,0.14049586776859502,2014,-0.28613741202947907
55358-47,0.16666666666666669,2014,0
55366-57,0.21875,2014,0
55379-89,0.2222222222222222,2014,0
55383-04,0.11911357340720222,2014,0.015736211241495997
55401-49,0.14000000000000004,2014,0.01180215843115617
55430-29,0.2066115702479339,2014,0
55436-86,0.07922419460880992,2014,0.2919891789714401
55441-00,0.11728395061728394,2014,-0.7245248907530002
55445-68,0.375,2014,0
55457-02,0.20987654320987653,2014,0.043589576974884435
55459-00,0.0816326530612245,2014,0.003934052810378191
55466-02,0.125,2014,2.710736454190282
55468-99,0.5,2014,0
55469-62,0.10059171597633136,2014,0
55472-14,0.25,2014,0
55481-05,0.08864265927977834,2014,-0.8204807569536078
55482-40,0.1388888888888889,2014,0
55486-63,0.3333333333333333,2014,0
55493-47,0.12000000000000002,2014,-2.9444191973066722
55510-48,0.16666666666666669,2014,0
55515-61,1,2014,0
55516-87,0.125,2014,0
55517-77,0.18000000000000005,2014,-0.29373416815532716
55518-04,0.1001890359168242,2014,7.605315733720467e-14
55523-80,0.13580246913580246,2014,0.012736819464555743
55527-58,0.5,2014,0
55568-62,0.2777777777777778,2014,0.8670928439316336
55576-90,0.375,2014,0
55580-95,0.20000000000000004,2014,0
55605-79,1,2014,0
55612-00,0.14464099895941726,2014,0.07748709034300764
55614-43,0.12396694214876033,2014,0
55618-12,0.09375,2014,0
55624-96,0.1124260355029586,2014,0
55639-90,0.5,2014,1.075348303090904
55646-38,0.14878892733564011,2014,0
55649-44,0.25,2014,0.8962667332255428
55661-86,0.18518518518518517,2014,0
55671-13,0.125,2014,0
55672-48,0.125,2014,0
55679-86,1,2014,0.00393405281038539
55694-08,0.17695473251028807,2014,0.014773651211631504
55698-04,0.375,2014,0
55701-01,0.21875,2014,1.3623895701468327
55725-31,0.07142857142857142,2014,4.3295766198960544e-15
55727-29,0.06064209274673007,2014,0.3360772083439034
55739-44,0.3600000000000001,2014,0
55744-84,0.15625,2014,0
55747-99,0.20000000000000004,2014,0
55763-56,0.11357340720221606,2014,0.00393405281038539
55766-17,0.5,2014,0
55772-74,0.20661157024793386,2014,0.4456672154816429
55778-14,0.10317460317460314,2014,-1.1709598541480621
55781-74,1,2014,0
55787-23,0.16000000000000006,2014,0.009097497124019836
55787-59,0.10493827160493831,2014,0.7633062649829528
55789-39,1,2014,0
55803-52,0.16049382716049382,2014,0
55810-18,1,2014,0
55821-43,0.08650519031141866,2014,1.8334802810257038
55821-52,0.22448979591836732,2014,0.01573621124169139
55827-01,0.5,2014,0
55835-02,0.2222222222222222,2014,0
55835-47,0.28,2014,0.0157362112414723
55868-32,0.22448979591836732,2014,0.859563364460255
55869-04,0.08220603537981268,2014,1.7141383689756147
55869-67,0.33884297520661155,2014,0
55870-48,0.375,2014,0
55876-42,0.18367346938775508,2014,0
55879-21,0.07038733860891294,2014,-0.051850861346856215
55889-20,0.06185121107266439,2014,-0.7151231213047772
55891-00,0.18055555555555555,2014,1.110291645346603
55907-38,0.3333333333333333,2014,0
55909-18,0.375,2014,0
55910-98,0.3333333333333333,2014,0
55956-25,0.12000000000000005,2014,0.950296586741425
55961-83,0.10857142857142857,2014,-0.6062919135211503
55968-04,0.28,2014,0
55968-31,0.16000000000000006,2014,0
55970-29,0.14285714285714285,2014,0.8101011281393089
55984-51,0.078125,2014,-0.1660500291753966
55988-56,0.22,2014,-0.1483145568690215
55992-25,0.2066115702479339,2014,0
55992-34,0.28,2014,0
55995-67,1,2014,0
56004-31,1,2014,-0.05665950877819517
56004-40,0.3600000000000001,2014,6.504293198064531e-14
56004-85,0.10013717421124826,2014,0.7476776510774544
56010-97,0.05640000000000005,2014,-0.48456019171276743
56021-59,0.20000000000000004,2014,0.9517084966474503
56031-49,0.14000000000000007,2014,0.21615353494336725
56040-94,0.12802768166089967,2014,11.415197928747274
56047-24,0.3333333333333333,2014,0
56051-92,0.20987654320987653,2014,-0.11998861071680768
56056-42,0.3333333333333333,2014,0
56059-66,0.12426035502958582,2014,-2.2748787939946133
56060-38,0.2033293697978597,2014,-0.7805968656798393
56070-01,0.15625,2014,0.00786810562077078
56071-81,0.25,2014,0
56078-47,0.11111111111111109,2014,-2.942180597512358
56078-92,0.19008264462809915,2014,-0.25268802245139693
56082-61,0.5,2014,0
56084-32,0.3333333333333333,2014,0
56093-68,0.5,2014,0
56093-95,0.2066115702479339,2014,0.0039340528103845454
56096-29,0.10547759167043909,2014,-1.9432986512382036
56103-67,0.14000000000000007,2014,0
56109-52,1,2014,0
56118-16,0.15625,2014,0.003934052810405214
